method,input_source,condition,seed,step,timestamp,m_hat,k_hat,b_r_hat,true_m,true_k,true_b_r,valid_samples,residual_norm,robust_scale_json,jacobian_rank,singular_values_json,minimum_singular_value,condition_number,covariance_diag_json,correlation_matrix_json,m_std,k_std,b_r_std,bound_hit,update_magnitude,optimizer_converged,optimizer_status,optimizer_message,optimizer_iterations,regressor_max_abs_correlation,locally_distinguishable,low_excitation,F_tan_std,F_rad_std,theta_std,omega_std,r_std,r_dot_std
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,320.0,3.2,1.1999999999417734,449.9999999580897,17.99999999562714,1.2,450.0,18.0,70.0,8.954276362564104e-09,"[0.001,0.0025,0.0008,0.003]",3.0,"[262.07520670278024,3.060640851812713,0.03394721179017756]",0.03394721179017756,31909958.2462998,"[1.819449017250594e-20,2.573327653731357e-15,5.379173613469959e-14]","[[1.0,0.9996793348180769,-0.0018324143243396806],[0.9996793348180769,1.0,-0.01066745638611851],[-0.0018324143243396806,-0.01066745638611851,1.0]]",1.3488695330722665e-10,5.072797703172636e-08,2.3193045538415085e-07,False,4.19405647113472e-08,True,1.0,`gtol` termination condition is satisfied.,2.0,0.9996793348180769,True,False,0.05476728597094204,0.0038713062668456273,0.008009490984765093,0.02200815072593852,8.63986997012249e-06,5.014658547309103e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,330.0,3.3000000000000003,1.1999999999708777,449.9999999790448,17.999999996516074,1.2,450.0,18.0,70.0,4.478452547758745e-09,"[0.001,0.0025,0.0008,0.003]",3.0,"[262.10714963769675,2.1228430410072385,0.026150359329171383]",0.026150359329171383,40799663.94396463,"[9.461209935133834e-21,1.33728933122105e-15,1.7200260183505123e-14]","[[1.0000000000000002,0.999825286914431,0.0010788593788741844],[0.999825286914431,1.0000000000000002,-0.007777333928043861],[0.0010788593788741844,-0.007777333928043861,0.9999999999999998]]",9.726875107213947e-11,3.656896677814469e-08,1.3114976242260267e-07,False,2.097396544312911e-08,True,1.0,`gtol` termination condition is satisfied.,2.0,0.999825286914431,True,True,0.03856749147265812,0.004204307256657089,0.006049358793297461,0.017603329256778478,9.672701134298394e-06,3.89031584296498e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,340.0,3.4,1.1999999999854114,449.9999999895155,17.99999999706142,1.2,450.0,18.0,70.0,2.240463149834795e-09,"[0.001,0.0025,0.0008,0.003]",3.0,"[262.1518669607982,1.4811988550465036,0.021201047007352626]",0.021201047007352626,47412447.22995718,"[4.865049388653449e-21,6.8707238048524235e-16,5.0008315920942066e-15]","[[1.0,0.9999049980351518,0.017006092735522543],[0.9999049980351518,0.9999999999999999,0.009385118013919674],[0.017006092735522543,0.009385118013919674,1.0000000000000002]]",6.974990601178936e-11,2.6212065551673764e-08,7.07165581182668e-08,False,1.0484930296166817e-08,True,1.0,`gtol` termination condition is satisfied.,2.0,0.9999049980351518,True,True,0.02787617589142797,0.003727337148283273,0.004598463934975018,0.012286961971101261,8.995902156032188e-06,3.074332400101953e-05
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,10,0.1,1.2008606998228728,305.16613133923056,13.211912787181419,1.2,450.0,18.0,10,0.006092257544920388,"[1.0,1.0,1.0,1.0]",3,"[0.23642730515488733,0.015888860174493105,0.006141341981236578]",0.006141341981236578,54.82990159490552,"[1.779061431813512e-05,174.7522073785736,0.3617828992039819]","[[1.0000000000000002,-0.06605266342806444,-0.0604434904240903],[-0.06605266342806444,0.9999999999999999,-0.09090688185740017],[-0.0604434904240903,-0.09090688185740017,0.9999999999999999]]",0.004217892165304267,13.219387556864108,0.6014839143351898,False,35.18790214068556,True,1,`gtol` termination condition is satisfied.,6,0.09090688185740017,True,False,0.022073519459010416,0.05234913500008666,0.008343641979643364,0.17660211164802178,0.0003779669932650863,0.005361378322959895
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,20,0.2,1.2031346792252882,351.3822996306137,13.924744839719953,1.2,450.0,18.0,20,0.005323999485272199,"[1.0,1.0,1.0,1.0]",3,"[0.3638649346701249,0.021138596498739046,0.010344209200143624]",0.010344209200143624,120.50349563146656,"[2.8023366565759932e-06,52.03442879728649,0.1319837492184864]","[[1.0,-0.11970066529753579,-0.02211246513506867],[-0.11970066529753579,1.0,-0.04790885013528829],[-0.02211246513506867,-0.04790885013528829,1.0]]",0.0016740181171588297,7.213489363497148,0.36329567740132335,False,46.22166533394874,True,1,`gtol` termination condition is satisfied.,4,0.11970066529753579,True,False,0.5807321586651635,0.06421718298910267,0.03019799927847535,0.22883664094691894,0.0003350434272424777,0.008053110362949763
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,30,0.3,1.2015844291294633,385.48877977396864,14.420334877903475,1.2,450.0,18.0,30,0.0038287677260359313,"[1.0,1.0,1.0,1.0]",3,"[0.466418552877869,0.022785714450444493,0.010957406264119417]",0.010957406264119417,195.11931437109743,"[5.832306969938827e-07,16.728467991201,0.04468746685738916]","[[1.0,-0.1298423124432385,-0.0030719033438562655],[-0.1298423124432385,1.0,-0.021437607275356034],[-0.0030719033438562655,-0.021437607275356034,1.0]]",0.0007636954216138019,4.090044986451983,0.211394103175536,False,34.11008061641435,True,1,`gtol` termination condition is satisfied.,4,0.1298423124432385,True,False,0.6327321773043878,0.09202099291807707,0.04701109961509816,0.19286090692868987,0.0002963319212491982,0.007445786355125953
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,40,0.4,1.2005850069213282,407.9774118381328,14.870838271418002,1.2,450.0,18.0,40,0.0028085031164133923,"[1.0,1.0,1.0,1.0]",3,"[0.5504126532782952,0.02297992635476152,0.011765195773809857]",0.011765195773809857,266.99648095791434,"[1.6748206669927739e-07,6.661787451992579,0.017643782462996842]","[[1.0,-0.11310034684016251,0.017007664831781604],[-0.11310034684016251,0.9999999999999999,-0.013011337974107173],[0.017007664831781604,-0.013011337974107173,1.0]]",0.00040924572899332423,2.5810438686687562,0.13282990048553392,False,22.493143987085606,True,1,`gtol` termination condition is satisfied.,4,0.11310034684016251,True,False,0.6208863231105022,0.07974549761695125,0.055282892865350236,0.21709857163575869,0.00036728490686877,0.007065224421447056
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,50,0.5,1.2002440306508724,422.750019923225,15.250639363128355,1.2,450.0,18.0,50,0.0021092271216104357,"[1.0,1.0,1.0,1.0]",3,"[0.6229446236573594,0.023181085274506835,0.011741183136941802]",0.011741183136941802,341.9239478799485,"[5.8520303197875285e-08,2.9752205578061823,0.007937364993646308]","[[1.0,-0.08915088173710901,0.012718187989687666],[-0.08915088173710901,1.0,-0.007874904105632805],[0.012718187989687666,-0.007874904105632805,0.9999999999999998]]",0.00024190970050387662,1.724882766394917,0.08909189072887784,False,14.777489591309502,True,1,`gtol` termination condition is satisfied.,4,0.08915088173710901,True,False,0.6016931430026033,0.07188385214151226,0.05598111778172643,0.2895377077766287,0.00042912313340850007,0.006361555692750277
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,60,0.6,1.2001739930768143,432.5063060934133,15.59826076390175,1.2,450.0,18.0,60,0.0016873225863698155,"[1.0,1.0,1.0,1.0]",3,"[0.6880890476291254,0.023211929059088466,0.012031894658166212]",0.012031894658166212,414.46578144910205,"[2.549910676410589e-08,1.5812943584516168,0.004196566211214447]","[[1.0,-0.08395337262586021,0.0021012111062286274],[-0.08395337262586021,1.0,-0.008758235128807466],[0.0021012111062286274,-0.008758235128807466,0.9999999999999998]]",0.00015968439737214745,1.2574952717412566,0.06478090931142019,False,9.762477169130175,True,1,`gtol` termination condition is satisfied.,3,0.08395337262586021,True,False,0.5858955211558844,0.06575979493283379,0.052093341109711824,0.37797628179090287,0.00041251282823933613,0.005973306732970055
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,70,0.7000000000000001,1.2001715763889422,441.62932603219235,15.991556754874631,1.2,450.0,18.0,70,0.0015155863733746552,"[1.0,1.0,1.0,1.0]",3,"[0.7480434397942981,0.02609879179310304,0.013079801630533183]",0.013079801630533183,478.6764425048175,"[1.4941854500135734e-08,1.01071565536431,0.0028089052839593495]","[[1.0,-0.09841843277297804,-0.010104874937810471],[-0.09841843277297804,1.0,-0.059179023084931615],[-0.010104874937810471,-0.059179023084931615,1.0]]",0.0001222368786419865,1.0053435509139699,0.052999106444914235,False,9.13149355471938,True,1,`gtol` termination condition is satisfied.,3,0.09841843277297804,True,False,0.5737769386788083,0.07391153313094373,0.05074427385240466,0.46945641544426214,0.000399544756338871,0.006045330951011785
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,80,0.8,1.200064347418755,450.0736338564965,16.28038019221655,1.2,450.0,18.0,70,0.0011017306196190778,"[1.0,1.0,1.0,1.0]",3,"[0.7684433298649006,0.038155074809315584,0.011497559757150244]",0.011497559757150244,522.4415724813404,"[7.499718185888412e-09,0.3739406226660629,0.0015231892761984988]","[[1.0,-0.10888347693081499,-0.002495990337397583],[-0.10888347693081499,0.9999999999999999,-0.13398306620520584],[-0.002495990337397583,-0.13398306620520584,0.9999999999999999]]",8.660091330862747e-05,0.6115068459682712,0.03902805755092737,False,8.449245742731126,True,1,`gtol` termination condition is satisfied.,3,0.13398306620520584,True,False,0.3073507257767113,0.0769206135758596,0.060421235336376763,0.5741422597821672,0.0005907815607154618,0.005971055598757245
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,90,0.9,1.2000244015354722,455.8710857001573,16.508026087281838,1.2,450.0,18.0,70,0.000818124070955778,"[1.0,1.0,1.0,1.0]",3,"[0.7683711084088451,0.06262786743808399,0.01051653590575836]",0.01051653590575836,532.5008795864427,"[4.1198344495498e-09,0.11636966862412858,0.0008367669741818823]","[[1.0,-0.08249961731063914,-0.007404789047628262],[-0.08249961731063914,1.0,-0.3340693008492293],[-0.007404789047628262,-0.3340693008492293,1.0]]",6.418593654025623e-05,0.34112998786991533,0.02892692472735189,False,5.801919556035071,True,1,`gtol` termination condition is satisfied.,3,0.3340693008492293,True,False,0.1570437154855712,0.10709256075280693,0.10103471883008339,0.5641705020913838,0.0009968450301128472,0.007246593351232306
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,100,1.0,1.20006160956628,455.2541680216564,16.67816822685979,1.2,450.0,18.0,70,0.0007546926889092522,"[1.0,1.0,1.0,1.0]",3,"[0.7618709492952536,0.09937308487704376,0.011416226059301555]",0.011416226059301555,514.4048477253237,"[3.5510601503412132e-09,0.048300991933758246,0.0007078518275793971]","[[1.0000000000000002,-0.04279448388151791,-0.024423449632740162],[-0.04279448388151791,1.0,-0.43036837421210067],[-0.024423449632740162,-0.43036837421210067,1.0000000000000002]]",5.959077235899207e-05,0.2197748664742132,0.026605484915321446,False,0.6399498191979875,True,1,`gtol` termination condition is satisfied.,3,0.43036837421210067,True,False,0.21653162241286983,0.13033872411800537,0.14634688734194518,0.4904815836119034,0.0015656917446156397,0.007522832934410836
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,110,1.1,1.200110525890922,454.0097555372044,16.81888881001812,1.2,450.0,18.0,70,0.0006589953111814434,"[1.0,1.0,1.0,1.0]",3,"[0.7534008012120398,0.14152874721879316,0.011181499993955558]",0.011181499993955558,505.4219160476097,"[2.7639797204797823e-09,0.020930473127434058,0.0005458921829561819]","[[1.0000000000000002,0.0016294754460318384,-0.0430705646722199],[0.0016294754460318384,1.0,-0.5133653814729584],[-0.0430705646722199,-0.5133653814729584,1.0]]",5.257356484469911e-05,0.14467367807391246,0.023364335705433226,False,1.2523436893989186,True,1,`gtol` termination condition is satisfied.,3,0.5133653814729584,True,False,0.32324408513553693,0.14130861459124003,0.18450364411707562,0.3889625358414132,0.002062467339606689,0.006434458399337302
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,120,1.2,1.200123463575899,452.65673703242993,16.993205676123946,1.2,450.0,18.0,70,0.0006717986439919835,"[1.0,1.0,1.0,1.0]",3,"[0.7424824441027265,0.18897997777398948,0.013405199841801477]",0.013405199841801477,468.1533175770335,"[2.9600143513379098e-09,0.01259186194827545,0.0005453172055678455]","[[0.9999999999999999,0.04748936386866729,-0.05251696304012158],[0.04748936386866729,1.0,-0.5263233775177871],[-0.05251696304012158,-0.5263233775177871,0.9999999999999998]]",5.440601392620038e-05,0.11221346598459318,0.023352027868428164,False,1.364201394310414,True,1,`gtol` termination condition is satisfied.,3,0.5263233775177871,True,False,0.45717567566378425,0.14297073149468326,0.2121998094862147,0.27584161956335446,0.002458241376054153,0.005482636643072437
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,130,1.3,1.2001144545153097,451.8461198382143,17.162135680089687,1.2,450.0,18.0,70,0.0005981671950460807,"[1.0,1.0,1.0,1.0]",3,"[0.7272760814893464,0.23648938559646385,0.014346535006967575]",0.014346535006967575,439.4761663948497,"[2.4638809399726427e-09,0.006591759215600898,0.0004245360320766873]","[[1.0,0.09944913174565274,-0.05572017910061779],[0.09944913174565274,1.0000000000000002,-0.5449981089014155],[-0.05572017910061779,-0.5449981089014155,1.0000000000000002]]",4.963749530317422e-05,0.08118964968270831,0.020604272180222413,False,0.828032355574987,True,1,`gtol` termination condition is satisfied.,3,0.5449981089014155,True,False,0.6122510583608761,0.13692211262057072,0.2289776615020358,0.16370215780386724,0.0026542561356970545,0.004558018407537446
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,140,1.4000000000000001,1.200099648764632,451.22707350313385,17.317124091537693,1.2,450.0,18.0,70,0.0005159990775821513,"[1.0,1.0,1.0,1.0]",3,"[0.708156563781137,0.2821740124814069,0.015182646133734833]",0.015182646133734833,408.35474596318215,"[1.9763495986336155e-09,0.0033836475432075267,0.0003105180563431596]","[[1.0,0.1618090095179368,-0.056274816814406214],[0.1618090095179368,1.0000000000000002,-0.5342790013845706],[-0.056274816814406214,-0.5342790013845706,1.0]]",4.4456153664409785e-05,0.058169128781575596,0.017621522531925542,False,0.638153408577367,True,1,`gtol` termination condition is satisfied.,3,0.5342790013845706,True,False,0.7608578492015444,0.1303393829942016,0.23630378458429865,0.06589732392922933,0.0026638984971576974,0.004313268575428027
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,150,1.5,1.2000857102530247,450.8270620316603,17.441995295457353,1.2,450.0,18.0,70,0.00041798790809511384,"[1.0,1.0,1.0,1.0]",3,"[0.6865490937541049,0.3199992261164602,0.015044577689980135]",0.015044577689980135,385.1704428388175,"[1.4494900177740607e-09,0.001655824420017547,0.00020485326906474592]","[[1.0,0.23675295991277545,-0.05586466491228174],[0.23675295991277545,1.0000000000000002,-0.514046723953979],[-0.05586466491228174,-0.514046723953979,1.0000000000000002]]",3.807216854572459e-05,0.04069182252022569,0.014312696079521353,False,0.4190489172794136,True,1,`gtol` termination condition is satisfied.,3,0.514046723953979,True,False,0.8830934433997395,0.13470702397160833,0.23759231398393385,0.003679077661021658,0.0025213313805246104,0.00432193026974256
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,160,1.6,1.2000671519578696,450.57753361289275,17.525573231047098,1.2,450.0,18.0,70,0.0003151209174800553,"[1.0,1.0,1.0,1.0]",3,"[0.6725524302451537,0.3456276383062762,0.013337003065149943]",0.013337003065149943,384.86810652400544,"[9.421801947966634e-10,0.0007500157263277863,0.00012138889043648402]","[[1.0,0.3191044812066807,-0.04876395826522045],[0.3191044812066807,0.9999999999999999,-0.484257818423478],[-0.04876395826522045,-0.484257818423478,1.0000000000000002]]",3.069495389794002e-05,0.027386414995902372,0.0110176626575914,False,0.2631533838553031,True,1,`gtol` termination condition is satisfied.,3,0.484257818423478,True,False,1.0556516965774168,0.14280608808422318,0.237496424982619,0.002377509237031887,0.002243716462253455,0.0042145239364402825
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,170,1.7,1.2000551977190188,450.4262532364258,17.57889293364031,1.2,450.0,18.0,70,0.00023702448587806552,"[1.0,1.0,1.0,1.0]",3,"[0.6646718301509086,0.35179444846043106,0.011300166844526489]",0.011300166844526489,392.6497186516804,"[6.434969621711929e-10,0.0003646397655759578,7.179664766603153e-05]","[[1.0,0.4145064374593565,-0.04168087187949352],[0.4145064374593565,0.9999999999999999,-0.44486213130446567],[-0.04168087187949352,-0.44486213130446567,1.0000000000000002]]",2.536724191099996e-05,0.01909554308146165,0.008473290250311948,False,0.16040181773133638,True,1,`gtol` termination condition is satisfied.,3,0.44486213130446567,True,False,1.2854940743060717,0.14394415365061525,0.23726067296609787,0.026799690544848355,0.0019508029321666522,0.00380068761874394
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,180,1.8,1.200040801346183,450.32372422980194,17.605557539395683,1.2,450.0,18.0,70,0.00016229172070391135,"[1.0,1.0,1.0,1.0]",3,"[0.6682576936165562,0.3360968456232422,0.008260880809833816]",0.008260880809833816,418.97648800201046,"[3.860548448152066e-10,0.00015756858545785032,3.5557421811179916e-05]","[[1.0,0.5203850914001557,-0.029219382178116357],[0.5203850914001557,1.0,-0.3862987710398608],[-0.029219382178116357,-0.3862987710398608,1.0000000000000002]]",1.9648278418609774e-05,0.012552632610645877,0.00596300442823749,False,0.10593959886000719,True,1,`gtol` termination condition is satisfied.,3,0.5203850914001557,True,False,1.476876661097319,0.1335044795500338,0.23338366848986863,0.1146258531543924,0.001645583089661884,0.0029611624257025477
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,190,1.9000000000000001,1.2000340984987328,450.2510212456474,17.623491760984614,1.2,450.0,18.0,70,0.0001299877634936477,"[1.0,1.0,1.0,1.0]",3,"[0.6812314824382247,0.3017739354683423,0.006931595253161042]",0.006931595253161042,443.75521995243054,"[3.3733426373470854e-10,0.00010266928504795189,2.3260895284493684e-05]","[[1.0000000000000002,0.6331324176588177,-0.02156430213028445],[0.6331324176588177,0.9999999999999999,-0.3142003891028168],[-0.02156430213028445,-0.3142003891028168,0.9999999999999999]]",1.8366661747163214e-05,0.010132585309186985,0.0048229550365407395,False,0.07488230935211054,True,1,`gtol` termination condition is satisfied.,2,0.6331324176588177,True,False,1.5306795101956516,0.1130167315901984,0.2215023811976866,0.21438705647575962,0.0014275874550724091,0.0025653928671140968
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,200,2.0,1.200023280077853,450.18284945065614,17.6351402860301,1.2,450.0,18.0,70,0.00010317043232562775,"[1.0,1.0,1.0,1.0]",3,"[0.6983209866417099,0.25664826433586674,0.005677777875477104]",0.005677777875477104,473.39140515468625,"[3.0959905192733765e-10,7.328648833282312e-05,1.4883282578127286e-05]","[[1.0,0.7419674880969308,-0.011685551097069142],[0.7419674880969308,1.0,-0.2229414171473934],[-0.011685551097069142,-0.2229414171473934,1.0]]",1.7595427017476378e-05,0.008560752790077699,0.0038578857653029704,False,0.06915982855027694,True,1,`gtol` termination condition is satisfied.,2,0.7419674880969308,True,False,1.4612347990855061,0.07074821176036172,0.20064862997063973,0.2898542097310511,0.0012010830404841067,0.0023423504589798866
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,210,2.1,1.2000154469121196,450.1359113599605,17.6455500619313,1.2,450.0,18.0,70,9.601120595459437e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7146914429739113,0.2062938645313587,0.00543880417453086]",0.00543880417453086,497.07994032615085,"[4.260457603093328e-10,8.347036158129369e-05,1.2925283624731117e-05]","[[1.0000000000000002,0.8344647970861163,-0.005350574902715998],[0.8344647970861163,1.0,-0.14830038498948195],[-0.005350574902715998,-0.14830038498948195,1.0000000000000002]]",2.0640875957898026e-05,0.009136211555195823,0.003595175047856657,False,0.04807855919036892,True,1,`gtol` termination condition is satisfied.,2,0.8344647970861163,True,False,1.286992814827158,0.03235142973076292,0.1723184849743371,0.33881610524578054,0.0010026008201125096,0.002386030600441305
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,220,2.2,1.2000092090527432,450.1007806353724,17.65530661313314,1.2,450.0,18.0,70,9.160688332799799e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7292562422470181,0.1552260136469227,0.005335980741730432]",0.005335980741730432,518.0639911883146,"[6.886906184777035e-10,0.00011749006570916055,1.178074607742295e-05]","[[0.9999999999999999,0.9056844519259818,-0.0011850038741715169],[0.9056844519259818,1.0,-0.09007656273278448],[-0.0011850038741715169,-0.09007656273278448,1.0]]",2.624291558645311e-05,0.01083928344998693,0.0034323091465401174,False,0.03646036396348716,True,1,`gtol` termination condition is satisfied.,2,0.9056844519259818,True,False,1.034886525686787,0.01862065838843192,0.13921707172273431,0.3543041791904407,0.0007847884643065758,0.002469724046779397
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,230,2.3000000000000003,1.1999988856169905,450.06952347522645,17.663643973736164,1.2,450.0,18.0,70,8.363386098105184e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7411900367702118,0.10709498224147103,0.004991998821058461]",0.004991998821058461,536.9810741923287,"[1.172739137378363e-09,0.0001822800045912427,9.854180070947175e-06]","[[1.0,0.9537610975644211,0.002819117866457645],[0.9537610975644211,1.0,-0.04543824049880526],[0.002819117866457645,-0.04543824049880526,0.9999999999999998]]",3.4245279052423606e-05,0.013501111235422168,0.003139136835333429,False,0.03234998838931774,True,1,`gtol` termination condition is satisfied.,2,0.9537610975644211,True,False,0.7142851774850606,0.017647870745441118,0.10530869119851861,0.3254530674182903,0.0005666975685751421,0.002385096249489255
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,240,2.4,1.1999893534324866,450.0422471859486,17.669534228368008,1.2,450.0,18.0,70,6.966671498958117e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7508928666765737,0.07308619405257044,0.004232228632759302]",0.004232228632759302,554.9008468766607,"[1.6134524010038079e-09,0.00023915310998263753,6.885071414535763e-06]","[[1.0000000000000002,0.9769646654783825,0.004474349584688598],[0.9769646654783825,0.9999999999999999,-0.019266591671892964],[0.004474349584688598,-0.019266591671892964,1.0000000000000002]]",4.0167803039297626e-05,0.015464575971640398,0.002623941960969366,False,0.027905038026469094,True,1,`gtol` termination condition is satisfied.,2,0.9769646654783825,True,False,0.4557290765869029,0.012931576707143656,0.07667627676762907,0.24321277860916077,0.00034898454608536106,0.002092206985883219
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,250,2.5,1.199994779396793,450.0235869259129,17.67175697446322,1.2,450.0,18.0,70,4.265279402075042e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7571100133504338,0.05435802423220996,0.002608664682491464]",0.002608664682491464,570.3343719577399,"[9.742717985979536e-10,0.00014132886880375005,2.609312932955775e-06]","[[0.9999999999999998,0.9858773115195602,0.002428595460272106],[0.9858773115195602,1.0000000000000002,-0.008128715198348657],[0.002428595460272106,-0.008128715198348657,1.0]]",3.121332725932873e-05,0.011888181896478117,0.0016153367862324485,False,0.01879217747479953,True,1,`gtol` termination condition is satisfied.,2,0.9858773115195602,True,False,0.33618741770053256,0.004563395703448509,0.05631309178587071,0.16927343525765684,0.00017924494123867127,0.0013214904847732522
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,260,2.6,1.2000016886519695,450.0125524958234,17.672144003116394,1.2,450.0,18.0,70,1.779583143865836e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7602532791232107,0.04132014515380092,0.0010896193536828753]",0.0010896193536828753,578.2984518204395,"[2.4835009415833115e-10,3.562331538280062e-05,4.5677322463287975e-07]","[[1.0,0.9904022647655578,0.000880229640148032],[0.9904022647655578,1.0000000000000002,-0.0032208550830554886],[0.000880229640148032,-0.0032208550830554886,0.9999999999999999]]",1.575912732857791e-05,0.005968527069788711,0.000675850001577924,False,0.011041217610244163,True,1,`gtol` termination condition is satisfied.,2,0.9904022647655578,True,False,0.25711175891749355,0.003746281327572162,0.04189049595470393,0.12363858629466098,9.127552112920437e-05,0.0005541508365307547
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,270,2.7,1.2000032003401262,450.00759125494864,17.67230486594538,1.2,450.0,18.0,70,1.1465631314356079e-05,"[1.0,1.0,1.0,1.0]",3,"[0.7618695654350309,0.031074126341705338,0.0007023610607505473]",0.0007023610607505473,581.1585427995851,"[1.42162087768126e-10,2.0270409362350527e-05,1.897412457068035e-07]","[[1.0,0.9930497667823234,0.0004779680467371493],[0.9930497667823234,1.0,-0.0014015421225148693],[0.0004779680467371493,-0.0014015421225148693,1.0]]",1.1923174399803351e-05,0.004502267135827296,0.00043559298170058194,False,0.004963848320846923,True,1,`gtol` termination condition is satisfied.,2,0.9930497667823234,True,False,0.1933256220127398,0.003943663114843889,0.03130989846487452,0.08970577453894374,4.7298060912096466e-05,0.00036425649735934065
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,280,2.8000000000000003,1.2000043424135705,450.00489285544876,17.67235740908217,1.2,450.0,18.0,70,6.5525196684142865e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7626765005346126,0.02304326199221139,0.00040142087729130844]",0.00040142087729130844,582.5815680191345,"[5.96485659509644e-11,8.4766983397415e-06,6.199074429123042e-08]","[[1.0,0.9945918671349936,0.00022670584542165914],[0.9945918671349936,1.0,-0.0006208803219440832],[0.00022670584542165914,-0.0006208803219440832,1.0000000000000002]]",7.723248406659234e-06,0.002911477003127708,0.00024897940535560447,False,0.0026989112520594814,True,1,`gtol` termination condition is satisfied.,2,0.9945918671349936,True,False,0.14311045920308116,0.004198814963311245,0.02358053482890441,0.06601079163084028,2.3270324435055416e-05,0.00020404356034460822
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,290,2.9,1.2000048789292845,450.0033544203634,17.672370672435065,1.2,450.0,18.0,70,3.2932460555231068e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7631169110212798,0.01766267510520928,0.00020170403468887504]",0.00020170403468887504,583.323687643818,"[1.758729837005424e-11,2.4954016037537296e-06,1.566069027120599e-08]","[[0.9999999999999998,0.9953681480596676,0.00010409022908973355],[0.9953681480596676,1.0,-0.000261736039541742],[0.00010409022908973355,-0.000261736039541742,1.0]]",4.193721303336005e-06,0.0015796840202248453,0.0001251426796548883,False,0.0015384923517071693,True,1,`gtol` termination condition is satisfied.,2,0.9953681480596676,True,False,0.1174722794988453,0.003471072011494118,0.01794738097624555,0.04970149368033013,9.689341392120177e-06,0.00010446377536163355
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,300,3.0,1.200004671437153,450.0027981238118,17.67237830665184,1.2,450.0,18.0,70,2.4976211408429567e-06,"[1.0,1.0,1.0,1.0]",3,"[0.7633598629331338,0.013124253659440017,0.00015298188246550074]",0.00015298188246550074,583.7046196316988,"[1.1323480792639486e-11,1.6050765919932545e-06,9.007892109784637e-09]","[[1.0000000000000002,0.9958624207501044,7.788879592449818e-05],[0.9958624207501044,1.0000000000000002,-0.00015953407222622928],[7.788879592449818e-05,-0.00015953407222622928,1.0]]",3.3650380076069697e-06,0.001266916174019913,9.490991576112918e-05,False,0.0005563489711190287,True,1,`gtol` termination condition is satisfied.,2,0.9958624207501044,True,False,0.08781629763544412,0.002954632927835894,0.013619988920592003,0.03816536708504113,6.375670676892913e-06,7.784251857076468e-05
