method,input_source,condition,parameter,interval_level,sample_count,coverage,mean_interval_width,mean_error_over_predicted_std,calibration_label
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,b_r,0.5,90,0.1,3.107364827527792,8.835717119650418,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,b_r,0.9,90,0.2,7.577817626277364,8.835717119650418,overconfident
windowed_nls_cauchy,ukf_filtered,parameter_mismatch_high_k,b_r,0.95,90,0.2,9.029526593507738,8.835717119650418,overconfident
windowed_nls_current,true_state_diagnostic,clean,m,0.5,93,0.3548387096774194,0.0002756969945133242,1.042203002972238,directional
windowed_nls_current,true_state_diagnostic,clean,m,0.9,93,0.7096774193548387,0.0006723322366356663,1.042203002972238,overconfident
windowed_nls_current,true_state_diagnostic,clean,m,0.95,93,0.8709677419354839,0.0008011332694683249,1.042203002972238,directional
windowed_nls_current,true_state_diagnostic,clean,k,0.5,93,0.0,1.0398053932169868,12.6440189386043,overconfident
windowed_nls_current,true_state_diagnostic,clean,k,0.9,93,0.22580645161290322,2.535735606844341,12.6440189386043,overconfident
windowed_nls_current,true_state_diagnostic,clean,k,0.95,93,0.22580645161290322,3.0215153260891365,12.6440189386043,overconfident
windowed_nls_current,true_state_diagnostic,clean,b_r,0.5,93,0.0,0.060731402427856726,310.21270234725523,overconfident
windowed_nls_current,true_state_diagnostic,clean,b_r,0.9,93,0.0,0.14810346300807528,310.21270234725523,overconfident
windowed_nls_current,true_state_diagnostic,clean,b_r,0.95,93,0.0,0.17647616025815624,310.21270234725523,overconfident
windowed_nls_huber,true_state_diagnostic,clean,m,0.5,93,0.0,0.0013661831933785603,14.474967429846387,overconfident
windowed_nls_huber,true_state_diagnostic,clean,m,0.9,93,0.0,0.003331661281544631,14.474967429846387,overconfident
windowed_nls_huber,true_state_diagnostic,clean,m,0.95,93,0.0,0.003969919259860291,14.474967429846387,overconfident
windowed_nls_huber,true_state_diagnostic,clean,k,0.5,93,0.2903225806451613,12.388438173940097,5.722037058249276,overconfident
windowed_nls_huber,true_state_diagnostic,clean,k,0.9,93,0.3870967741935484,30.211233751789315,5.722037058249276,overconfident
windowed_nls_huber,true_state_diagnostic,clean,k,0.95,93,0.41935483870967744,35.99890523077565,5.722037058249276,overconfident
windowed_nls_huber,true_state_diagnostic,clean,b_r,0.5,93,0.967741935483871,0.8835013073205814,0.3319002267010164,underconfident
windowed_nls_huber,true_state_diagnostic,clean,b_r,0.9,93,1.0,2.1545625155252606,0.3319002267010164,directional
windowed_nls_huber,true_state_diagnostic,clean,b_r,0.95,93,1.0,2.567319575473534,0.3319002267010164,directional
windowed_nls_cauchy,true_state_diagnostic,clean,m,0.5,93,0.0,0.0013678588432320697,14.475460673908401,overconfident
windowed_nls_cauchy,true_state_diagnostic,clean,m,0.9,93,0.0,0.003335747627918543,14.475460673908401,overconfident
windowed_nls_cauchy,true_state_diagnostic,clean,m,0.95,93,0.0,0.0039747884418693145,14.475460673908401,overconfident
windowed_nls_cauchy,true_state_diagnostic,clean,k,0.5,93,0.2903225806451613,11.290734826502995,5.725453414271355,overconfident
windowed_nls_cauchy,true_state_diagnostic,clean,k,0.9,93,0.3870967741935484,27.534304509061652,5.725453414271355,overconfident
windowed_nls_cauchy,true_state_diagnostic,clean,k,0.95,93,0.41935483870967744,32.80914731124886,5.725453414271355,overconfident
windowed_nls_cauchy,true_state_diagnostic,clean,b_r,0.5,93,0.967741935483871,0.8123091306696909,0.3348507352750788,underconfident
windowed_nls_cauchy,true_state_diagnostic,clean,b_r,0.9,93,1.0,1.980948742755817,0.3348507352750788,directional
windowed_nls_cauchy,true_state_diagnostic,clean,b_r,0.95,93,1.0,2.3604460063888406,0.3348507352750788,directional
windowed_nls_current,true_state_diagnostic,initial_theta_offset,m,0.5,105,0.2571428571428571,0.00018520462115824342,1.6803729307969517,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,m,0.9,105,0.5142857142857142,0.0004516517758867522,1.6803729307969517,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,m,0.95,105,0.6,0.0005381762827377332,1.6803729307969517,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,k,0.5,105,0.02857142857142857,0.7751585558179485,9.198053894403872,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,k,0.9,105,0.11428571428571428,1.8903509865979582,9.198053894403872,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,k,0.95,105,0.14285714285714285,2.252492121921791,9.198053894403872,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,b_r,0.5,105,0.0,0.048367495763930686,654.7915530886925,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,b_r,0.9,105,0.0,0.1179520533578324,654.7915530886925,overconfident
windowed_nls_current,true_state_diagnostic,initial_theta_offset,b_r,0.95,105,0.0,0.1405485398408304,654.7915530886925,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,m,0.5,105,0.0,0.0012020144936723581,14.439382147514571,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,m,0.9,105,0.0,0.0029313090424718693,14.439382147514571,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,m,0.95,105,0.0,0.0034928701452257203,14.439382147514571,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,k,0.5,105,0.14285714285714285,41.592952287523566,6.001052616380386,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,k,0.9,105,0.34285714285714286,101.43122049304671,6.001052616380386,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,k,0.95,105,0.37142857142857144,120.862753370833,6.001052616380386,overconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,b_r,0.5,105,1.0,3.3689456444689756,0.3432930790528425,underconfident
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,b_r,0.9,105,1.0,8.21572525390858,0.3432930790528425,directional
windowed_nls_huber,true_state_diagnostic,initial_theta_offset,b_r,0.95,105,1.0,9.789640411491915,0.3432930790528425,directional
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,m,0.5,105,0.0,0.0012025786875413745,14.440050328405286,overconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,m,0.9,105,0.0,0.0029326849215470896,14.440050328405286,overconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,m,0.95,105,0.0,0.0034945096062568327,14.440050328405286,overconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,k,0.5,105,0.14285714285714285,37.50174777101127,6.002580316513361,overconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,k,0.9,105,0.34285714285714286,91.45414878801688,6.002580316513361,overconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,k,0.95,105,0.37142857142857144,108.9743392219487,6.002580316513361,overconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,b_r,0.5,105,1.0,3.062317678959586,0.34405816832477537,underconfident
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,b_r,0.9,105,1.0,7.467962782903447,0.34405816832477537,directional
windowed_nls_cauchy,true_state_diagnostic,initial_theta_offset,b_r,0.95,105,1.0,8.898626474424544,0.34405816832477537,directional
windowed_nls_current,true_state_diagnostic,noise,m,0.5,97,0.5051546391752577,0.0002543549176284394,0.9080946368899451,directional
windowed_nls_current,true_state_diagnostic,noise,m,0.9,97,0.7525773195876289,0.0006202860896989013,0.9080946368899451,directional
windowed_nls_current,true_state_diagnostic,noise,m,0.95,97,0.8247422680412371,0.0007391164605356986,0.9080946368899451,directional
windowed_nls_current,true_state_diagnostic,noise,k,0.5,97,0.14432989690721648,1.0125720949397063,10.468456212144392,overconfident
windowed_nls_current,true_state_diagnostic,noise,k,0.9,97,0.24742268041237114,2.469322752492948,10.468456212144392,overconfident
windowed_nls_current,true_state_diagnostic,noise,k,0.95,97,0.24742268041237114,2.9423795294664807,10.468456212144392,overconfident
windowed_nls_current,true_state_diagnostic,noise,b_r,0.5,97,0.0,0.05511888111105889,207.58212820821078,overconfident
windowed_nls_current,true_state_diagnostic,noise,b_r,0.9,97,0.0,0.13441641133473659,207.58212820821078,overconfident
windowed_nls_current,true_state_diagnostic,noise,b_r,0.95,97,0.0,0.1601670323315926,207.58212820821078,overconfident
windowed_nls_huber,true_state_diagnostic,noise,m,0.5,97,0.0,0.0013097297171152833,14.636877332014965,overconfident
windowed_nls_huber,true_state_diagnostic,noise,m,0.9,97,0.0,0.003193990241535838,14.636877332014965,overconfident
windowed_nls_huber,true_state_diagnostic,noise,m,0.95,97,0.0,0.003805874098281769,14.636877332014965,overconfident
windowed_nls_huber,true_state_diagnostic,noise,k,0.5,97,0.27835051546391754,11.431975108124325,6.022808992257605,overconfident
windowed_nls_huber,true_state_diagnostic,noise,k,0.9,97,0.3711340206185567,27.878742048589967,6.022808992257605,overconfident
windowed_nls_huber,true_state_diagnostic,noise,k,0.95,97,0.3917525773195876,33.21956995221985,6.022808992257605,overconfident
windowed_nls_huber,true_state_diagnostic,noise,b_r,0.5,97,0.9381443298969072,0.7875153335165609,0.3929440798990499,underconfident
windowed_nls_huber,true_state_diagnostic,noise,b_r,0.9,97,1.0,1.9204850110996883,0.3929440798990499,directional
windowed_nls_huber,true_state_diagnostic,noise,b_r,0.95,97,1.0,2.2883990266570335,0.3929440798990499,directional
windowed_nls_cauchy,true_state_diagnostic,noise,m,0.5,97,0.0,0.0013115430055873785,14.637167226168211,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise,m,0.9,97,0.0,0.003198412242204585,14.637167226168211,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise,m,0.95,97,0.0,0.003811143237050231,14.637167226168211,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise,k,0.5,97,0.27835051546391754,10.429546440321161,6.026163040470181,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise,k,0.9,97,0.3711340206185567,25.434155703056778,6.026163040470181,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise,k,0.95,97,0.3917525773195876,30.30666566951787,6.026163040470181,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise,b_r,0.5,97,0.9381443298969072,0.7240437064221722,0.39594537434470456,underconfident
windowed_nls_cauchy,true_state_diagnostic,noise,b_r,0.9,97,1.0,1.765699061827351,0.39594537434470456,directional
windowed_nls_cauchy,true_state_diagnostic,noise,b_r,0.95,97,1.0,2.103960192920874,0.39594537434470456,directional
windowed_nls_current,true_state_diagnostic,noise_bias,m,0.5,91,0.4725274725274725,0.0002721725960093494,0.9997327574580285,directional
windowed_nls_current,true_state_diagnostic,noise_bias,m,0.9,91,0.7142857142857143,0.0006637374141452883,0.9997327574580285,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,m,0.95,91,0.7582417582417582,0.0007908919068398248,0.9997327574580285,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,k,0.5,91,0.07692307692307693,1.0548809738964349,11.219442874460126,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,k,0.9,91,0.1978021978021978,2.572499877324283,11.219442874460126,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,k,0.95,91,0.23076923076923078,3.06532265616243,11.219442874460126,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,b_r,0.5,91,0.0,0.057208964910394663,183.20575621390034,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,b_r,0.9,91,0.0,0.13951342270420763,183.20575621390034,overconfident
windowed_nls_current,true_state_diagnostic,noise_bias,b_r,0.95,91,0.0,0.16624049595632479,183.20575621390034,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,m,0.5,91,0.0,0.0013990510403275942,14.907632587399194,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,m,0.9,91,0.0,0.0034118149048790146,14.907632587399194,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,m,0.95,91,0.0,0.004065428192531632,14.907632587399194,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,k,0.5,91,0.2857142857142857,11.539152659487629,5.81325224064128,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,k,0.9,91,0.3956043956043956,28.140112046302235,5.81325224064128,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,k,0.95,91,0.4065934065934066,33.53101151250551,5.81325224064128,overconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,b_r,0.5,91,0.9340659340659341,0.7756229473560585,0.3828670542055704,underconfident
windowed_nls_huber,true_state_diagnostic,noise_bias,b_r,0.9,91,1.0,1.8914834813574442,0.3828670542055704,directional
windowed_nls_huber,true_state_diagnostic,noise_bias,b_r,0.95,91,1.0,2.2538415726544567,0.3828670542055704,directional
windowed_nls_cauchy,true_state_diagnostic,noise_bias,m,0.5,91,0.0,0.0014014168000447743,14.907787031824284,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,m,0.9,91,0.0,0.003417584197086214,14.907787031824284,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,m,0.95,91,0.0,0.004072302728180258,14.907787031824284,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,k,0.5,91,0.2857142857142857,10.540214526821288,5.817022639294068,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,k,0.9,91,0.3956043956043956,25.704037941897166,5.817022639294068,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,k,0.95,91,0.4065934065934066,30.62825019067001,5.817022639294068,overconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,b_r,0.5,91,0.9340659340659341,0.7139146556490078,0.38630240495584744,underconfident
windowed_nls_cauchy,true_state_diagnostic,noise_bias,b_r,0.9,91,1.0,1.7409977139822665,0.38630240495584744,directional
windowed_nls_cauchy,true_state_diagnostic,noise_bias,b_r,0.95,91,1.0,2.0745267216679855,0.38630240495584744,directional
windowed_nls_current,true_state_diagnostic,stronger_noise,m,0.5,108,0.39814814814814814,0.00022514260290781455,1.0855940425475452,directional
windowed_nls_current,true_state_diagnostic,stronger_noise,m,0.9,108,0.7222222222222222,0.0005490470799008692,1.0855940425475452,overconfident
windowed_nls_current,true_state_diagnostic,stronger_noise,m,0.95,108,0.8055555555555556,0.0006542299450254948,1.0855940425475452,directional
windowed_nls_current,true_state_diagnostic,stronger_noise,k,0.5,108,0.12037037037037036,0.8773474741245151,8.209191881287735,overconfident
windowed_nls_current,true_state_diagnostic,stronger_noise,k,0.9,108,0.25,2.1395553862531487,8.209191881287735,overconfident
windowed_nls_current,true_state_diagnostic,stronger_noise,k,0.95,108,0.26851851851851855,2.5494374780758817,8.209191881287735,overconfident
windowed_nls_current,true_state_diagnostic,stronger_noise,b_r,0.5,108,0.0,0.046965471807612735,51.125529011529096,overconfident
windowed_nls_current,true_state_diagnostic,stronger_noise,b_r,0.9,108,0.0,0.11453298851081796,51.125529011529096,overconfident
windowed_nls_current,true_state_diagnostic,stronger_noise,b_r,0.95,108,0.0,0.13647447280944808,51.125529011529096,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,m,0.5,108,0.0,0.0011780395518738499,15.114193077534695,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,m,0.9,108,0.0,0.002872842223596838,15.114193077534695,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,m,0.95,108,0.0,0.003423202633825179,15.114193077534695,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,k,0.5,108,0.24074074074074073,9.592200271899028,7.158364600052784,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,k,0.9,108,0.3148148148148148,23.39215004663911,7.158364600052784,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,k,0.95,108,0.3333333333333333,27.873465863444622,7.158364600052784,overconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,b_r,0.5,108,0.6759259259259259,0.6539523971191065,0.8784239450703852,underconfident
windowed_nls_huber,true_state_diagnostic,stronger_noise,b_r,0.9,108,0.8148148148148148,1.5947699342333423,0.8784239450703852,directional
windowed_nls_huber,true_state_diagnostic,stronger_noise,b_r,0.95,108,0.8611111111111112,1.9002855758565704,0.8784239450703852,directional
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,m,0.5,108,0.0,0.0011798851390389874,15.11437468909653,overconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,m,0.9,108,0.0,0.0028773429899139804,15.11437468909653,overconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,m,0.95,108,0.0,0.0034285656276521713,15.11437468909653,overconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,k,0.5,108,0.24074074074074073,8.751751093658774,7.161594880091697,overconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,k,0.9,108,0.3148148148148148,21.342577192998267,7.161594880091697,overconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,k,0.95,108,0.3333333333333333,25.431249185768657,7.161594880091697,overconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,b_r,0.5,108,0.6759259259259259,0.6013893508373125,0.8813137772678749,underconfident
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,b_r,0.9,108,0.8148148148148148,1.466586344370833,0.8813137772678749,directional
windowed_nls_cauchy,true_state_diagnostic,stronger_noise,b_r,0.95,108,0.8611111111111112,1.747545408357526,0.8813137772678749,directional
windowed_nls_current,true_state_diagnostic,mass_mismatch,m,0.5,168,0.21428571428571427,0.0001618265860068709,3.1860240756128526,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,m,0.9,168,0.375,0.00039464061154955853,3.1860240756128526,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,m,0.95,168,0.5,0.00047024329069469034,3.1860240756128526,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,k,0.5,168,0.03571428571428571,0.4915714758840762,7.495801338665765,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,k,0.9,168,0.125,1.1987774855175788,7.495801338665765,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,k,0.95,168,0.21428571428571427,1.4284314718321933,7.495801338665765,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,b_r,0.5,168,0.0,0.02866843466789634,3359.716883660151,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,b_r,0.9,168,0.0,0.06991266928801683,3359.716883660151,overconfident
windowed_nls_current,true_state_diagnostic,mass_mismatch,b_r,0.95,168,0.0,0.08330608332010989,3359.716883660151,overconfident
windowed_nls_huber,true_state_diagnostic,mass_mismatch,m,0.5,168,0.25,0.001481946264305924,8.238797281853511,overconfident
windowed_nls_huber,true_state_diagnostic,mass_mismatch,m,0.9,168,0.35714285714285715,0.003613968473662556,8.238797281853511,overconfident
windowed_nls_huber,true_state_diagnostic,mass_mismatch,m,0.95,168,0.375,0.004306309025949128,8.238797281853511,overconfident
windowed_nls_huber,true_state_diagnostic,mass_mismatch,k,0.5,168,0.44642857142857145,17.247043234546265,1.1491709937697279,directional
windowed_nls_huber,true_state_diagnostic,mass_mismatch,k,0.9,168,0.7678571428571429,42.05973726229399,1.1491709937697279,directional
windowed_nls_huber,true_state_diagnostic,mass_mismatch,k,0.95,168,0.8214285714285714,50.11726790690794,1.1491709937697279,directional
windowed_nls_huber,true_state_diagnostic,mass_mismatch,b_r,0.5,168,1.0,0.7699732972614546,0.11833982776140313,underconfident
windowed_nls_huber,true_state_diagnostic,mass_mismatch,b_r,0.9,168,1.0,1.8777058850836097,0.11833982776140313,directional
windowed_nls_huber,true_state_diagnostic,mass_mismatch,b_r,0.95,168,1.0,2.2374245541823035,0.11833982776140313,directional
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,m,0.5,168,0.25,0.0014912395884277574,8.236689919444391,overconfident
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,m,0.9,168,0.35714285714285715,0.0036366317653086697,8.236689919444391,overconfident
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,m,0.95,168,0.375,0.004333314003464736,8.236689919444391,overconfident
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,k,0.5,168,0.44642857142857145,13.756204346899148,1.1515245966471992,directional
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,k,0.9,168,0.7678571428571429,33.546755388082374,1.1515245966471992,directional
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,k,0.95,168,0.8214285714285714,39.973424387015136,1.1515245966471992,directional
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,b_r,0.5,168,1.0,0.6425047867181154,0.12059977178895809,underconfident
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,b_r,0.9,168,1.0,1.5668530629645114,0.12059977178895809,directional
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,b_r,0.95,168,1.0,1.867020572136327,0.12059977178895809,directional
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,m,0.5,102,0.2647058823529412,0.00033144909059650143,1.3380299567589582,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,m,0.9,102,0.5882352941176471,0.0008082928463002653,1.3380299567589582,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,m,0.95,102,0.6470588235294118,0.0009631403275926723,1.3380299567589582,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,k,0.5,102,0.029411764705882353,1.303711203926533,12.458242889751938,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,k,0.9,102,0.029411764705882353,3.179313112245558,12.458242889751938,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,k,0.95,102,0.08823529411764706,3.7883852201140766,12.458242889751938,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.5,102,0.0,0.06983117374969967,1024.7998140630282,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.9,102,0.0,0.17029474447810986,1024.7998140630282,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.95,102,0.0,0.20291870296106482,1024.7998140630282,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,m,0.5,102,0.11764705882352941,0.001263060580136388,9.15508598442752,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,m,0.9,102,0.20588235294117646,0.0030801799139975727,9.15508598442752,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,m,0.95,102,0.23529411764705882,0.0036702607291292785,9.15508598442752,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,k,0.5,102,0.08823529411764706,11.65153987077923,3.767175097803496,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,k,0.9,102,0.4411764705882353,28.414186652267063,3.767175097803496,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,k,0.95,102,0.5,33.85759154718236,3.767175097803496,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.5,102,1.0,0.8100526058939466,0.19262042996944778,underconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.9,102,1.0,1.975445837828696,0.19262042996944778,directional
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.95,102,1.0,2.353888890761159,0.19262042996944778,directional
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,m,0.5,102,0.11764705882352941,0.0012667704784002397,9.154529025801628,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,m,0.9,102,0.20588235294117646,0.0030892271080079,9.154529025801628,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,m,0.95,102,0.23529411764705882,0.0036810411256684604,9.154529025801628,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,k,0.5,102,0.08823529411764706,10.719148994125188,3.772890471020132,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,k,0.9,102,0.4411764705882353,26.140398921551682,3.772890471020132,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,k,0.95,102,0.5,31.148206365980503,3.772890471020132,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.5,102,1.0,0.7477954839098777,0.19517367487421539,underconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.9,102,1.0,1.8236216580115099,0.19517367487421539,directional
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,b_r,0.95,102,1.0,2.1729792229904596,0.19517367487421539,directional
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,m,0.5,90,0.26666666666666666,0.00031463671692534534,1.3868483099608515,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,m,0.9,90,0.5666666666666667,0.0007672931218983486,1.3868483099608515,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,m,0.95,90,0.6666666666666666,0.0009142861429089666,1.3868483099608515,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,k,0.5,90,0.0,1.292633390264354,16.24538404258976,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,k,0.9,90,0.03333333333333333,3.1522980508384726,16.24538404258976,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,k,0.95,90,0.2,3.7561947891178717,16.24538404258976,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,b_r,0.5,90,0.0,0.07559769992580073,294.94478035743305,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,b_r,0.9,90,0.0,0.18435736220247098,294.94478035743305,overconfident
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,b_r,0.95,90,0.0,0.21967534543767064,294.94478035743305,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,m,0.5,90,0.13333333333333333,0.0013761124367576932,8.977413441232123,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,m,0.9,90,0.23333333333333334,0.0033558753663625535,8.977413441232123,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,m,0.95,90,0.23333333333333334,0.003998772121407489,8.977413441232123,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,k,0.5,90,0.3333333333333333,12.397784060595614,1.9691924742446203,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,k,0.9,90,0.5666666666666667,30.234025225775245,1.9691924742446203,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,k,0.95,90,0.5666666666666667,36.02606294696923,1.9691924742446203,overconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,b_r,0.5,90,1.0,0.89316414508095,0.16945533987822806,underconfident
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,b_r,0.9,90,1.0,2.1781269266467693,0.16945533987822806,directional
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,b_r,0.95,90,1.0,2.595398303067106,0.16945533987822806,directional
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,m,0.5,90,0.13333333333333333,0.0013749683651186305,8.979053940351262,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,m,0.9,90,0.23333333333333334,0.0033530853604529114,8.979053940351262,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,m,0.95,90,0.23333333333333334,0.003995447624329359,8.979053940351262,overconfident
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,k,0.5,90,0.3,11.265829728647232,1.9753582135163144,overconfident
