condition,seed,window_start,window_end,profile,minimum_cost,confidence_cost_threshold_95,lambda_at_minimum,truth_profile_cost,truth_in_region_95,lambda_region_lower_95,lambda_region_upper_95,lambda_region_width_95,boundary_hit,expansion_count,refinement_count,accepted_point_count,region_resolved,kappa_at_minimum,kappa_region_lower_95,kappa_region_upper_95,kappa_region_width_95,ridge_direction_lambda_kappa_json
clean,101,141,210,lambda_kappa_2d,0.002263388354095297,0.002362373836430327,0.8384525956904816,12.872468542820608,False,0.8305389297695924,0.8463662616113707,0.015827331841778314,False,0,2,1581,True,283.8645822725949,283.61603787031027,284.1131266748795,0.49708880456921634,"[-0.0017433047708867542, 0.9999984804430835]"
clean,101,151,220,lambda_1d,0.0017588420481815228,0.001808159707307031,0.838183756343524,0.001777993605248998,True,0.8304001846911738,0.8459673241598669,0.015567139468693036,False,0,24,28,True,,,,,
clean,101,151,220,lambda_kappa_2d,0.0017588420481815228,0.0018357620465438759,0.838183756343524,15.471796501542446,False,0.8286366476572368,0.8477308650298113,0.01909421737257455,False,0,2,1583,True,283.5402873494553,283.3399766610685,283.7405980378421,0.4006213767736426,"[-0.0006570492444474715, 0.999999784143122]"
clean,101,161,230,lambda_1d,0.0008186969178297673,0.0008416530528405137,0.8360859742163024,0.0008214445677646794,True,0.8281295463273848,0.8440424031947251,0.01591285686734034,False,0,24,28,True,,,,,
clean,101,161,230,lambda_kappa_2d,0.0008186969178297673,0.0008545012503699398,0.8360859742163024,19.23831021375837,False,0.8263268395894215,0.8458451088431832,0.019518269253761655,False,0,2,1579,True,283.2761417626584,283.1532399511888,283.39904357412803,0.24580362293920643,"[-0.00032303474504866267, 0.9999999478242755]"
clean,101,171,240,lambda_1d,0.00015406404111120538,0.0001583839730066683,0.8315222168641855,0.00015464010157754496,True,0.8265625690100162,0.8364818641552644,0.009919295145248141,False,0,24,29,True,,,,,
clean,101,171,240,lambda_kappa_2d,0.00015406404111120538,0.00016080177279224168,0.8315222168641855,21.783762231878182,False,0.8254388520373228,0.8376055816910482,0.012166729653725339,False,0,2,1581,True,283.1325176231041,283.082265340517,283.1827699056912,0.10050456517421935,"[0.006719430091603088, -0.9999774243747926]"
clean,101,181,250,lambda_1d,0.000173243508046585,0.00017810122922989557,0.8241490874885691,0.0001815559025475205,False,0.8171281222700251,0.8311700512372513,0.014041928967226225,False,0,24,22,True,,,,,
clean,101,181,250,lambda_kappa_2d,0.000173243508046585,0.00018082002145153195,0.8241490874885691,16.210537791197396,False,0.815537369730873,0.8327608052462652,0.017223435515392183,False,0,2,1567,True,283.20495377835334,283.14295904741823,283.26694850928845,0.12398946187022375,"[0.016186132645688273, -0.9998689959739608]"
clean,101,191,260,lambda_1d,9.919363539067392e-05,0.00010197500959233977,0.8164911882635267,0.00011551124082244968,False,0.8095377650416207,0.8234446126538237,0.013906847612203066,False,0,24,22,True,,,,,
clean,101,191,260,lambda_kappa_2d,9.919363539067392e-05,0.00010353170217711173,0.8164911882635267,9.25020324059763,False,0.8079623089403931,0.8250200675866604,0.01705775864626724,False,0,2,1543,True,283.37327874361364,283.3100305057438,283.4365269814835,0.1264964757397138,"[-0.03203286455465079, 0.999486816115362]"
clean,101,201,270,lambda_1d,8.92158828018194e-05,9.17174823633892e-05,0.8066235716799528,0.00011203929622378522,False,0.7977808004279564,0.8154663489630891,0.01768554853513271,False,0,24,23,True,,,,,
clean,101,201,270,lambda_kappa_2d,8.92158828018194e-05,9.311758936273942e-05,0.8066235716799528,3.929440190391299,False,0.7957772700325406,0.817469873327365,0.021692603294824364,False,0,2,1508,True,283.5235625787563,283.42988113001974,283.61724402749286,0.18736289747312185,"[0.03470698081009625, -0.9993975312572309]"
clean,101,211,280,lambda_1d,5.833212967979612e-05,5.996775357825105e-05,0.7967062171647309,8.098243481153467e-05,False,0.7868636674035945,0.8065487641700309,0.019685096766436372,False,0,24,24,True,,,,,
clean,101,211,280,lambda_kappa_2d,5.833212967979612e-05,6.0883187248656e-05,0.7967062171647309,2.911482941915432,False,0.7846336261127923,0.8087788082166695,0.024145182103877172,False,0,2,1463,True,283.3983226772086,283.30719340861145,283.4894519458058,0.18225853719434326,"[0.051932025256024306, -0.9986506219658644]"
clean,101,221,290,lambda_1d,4.633328413729418e-05,4.7632462261680574e-05,0.7860367206048474,6.817634983584307e-05,False,0.7745019850444302,0.7975714563958561,0.023069471351425896,False,0,24,25,True,,,,,
clean,101,221,290,lambda_kappa_2d,4.633328413729418e-05,4.835959238006556e-05,0.7860367206048474,1.272198193784603,False,0.7718885378603262,0.8001849033493686,0.028296365489042463,False,0,2,1483,True,283.2298866544734,283.10818303978283,283.3515902691639,0.24340722938109138,"[-0.040791414173482934, 0.99916768388981]"
clean,101,231,300,lambda_1d,2.0821150318108204e-05,2.1404972154214006e-05,0.7615029453959138,4.7960637431207666e-05,False,0.7509676317222285,0.7720382606751337,0.021070628952905235,False,0,25,20,True,,,,,
clean,101,231,300,lambda_kappa_2d,2.0821150318108204e-05,2.1731728303224636e-05,0.7615029453959138,1.1761949723121263,False,0.7485806212861764,0.7744252695056512,0.025844648219474742,False,0,2,1446,True,283.1927170417527,283.1057001790026,283.2797339045028,0.17403372550018048,"[0.06102130181266706, -0.9981364639792935]"
clean,101,241,310,lambda_1d,1.6453280426670478e-05,1.6914627866264545e-05,0.7444938731119168,4.372541591898257e-05,False,0.732939126776182,0.7560486161381237,0.023109489361941682,False,0,25,22,True,,,,,
clean,101,241,310,lambda_kappa_2d,1.6453280426670478e-05,1.717283696944436e-05,0.7444938731119168,1.2380445565736808,False,0.7303211447320525,0.7586666014917812,0.02834545675972877,False,0,2,1428,True,283.2292876398051,283.15308432388645,283.3054909557237,0.1524066318372661,"[0.08317766327967424, -0.9965347341318984]"
clean,102,1,70,lambda_1d,0.040053907947979084,0.041177013334767656,0.8322797872506456,0.040076191142292814,True,0.8248002437634145,0.8397593325982364,0.014959088834821888,False,0,24,27,True,,,,,
clean,102,1,70,lambda_kappa_2d,0.040053907947979084,0.04180559823588743,0.8322797872506456,0.9286641170791261,False,0.8231055886699179,0.8414539858313732,0.01834839716145531,False,0,2,1571,True,200.5706561955081,192.92016906352953,208.22114332748666,15.30097426395713,"[0.00014143390989365345, 0.9999999899982246]"
clean,102,11,80,lambda_1d,0.025417992578876256,0.026130709161332182,0.8361190825736963,0.025580797536399493,True,0.8302904519435759,0.8419477149099847,0.011657262966408788,False,0,24,23,True,,,,,
clean,102,11,80,lambda_kappa_2d,0.025417992578876256,0.026529605727744803,0.8361190825736963,1.1913349545290075,False,0.8289698453452119,0.8432683198021806,0.014298474456968746,False,0,2,1581,True,208.9660101947516,203.9154398831119,214.01658050639128,10.101140623279377,"[-9.678350450535275e-05, -0.9999999953164767]"
clean,102,21,90,lambda_1d,0.04415117620781449,0.04538916836319792,0.8380833852741287,0.04461801100676898,True,0.8303481124171899,0.8458186549587995,0.015470542541609622,False,0,24,24,True,,,,,
clean,102,21,90,lambda_kappa_2d,0.04415117620781449,0.04608205363089651,0.8380833852741287,0.9250085314202028,False,0.8285955144678468,0.8475712560804106,0.018975741612563768,False,0,2,1585,True,223.10254629463077,216.10343827063377,230.10165431862777,13.998216047993992,"[-5.56416228174792e-05, -0.9999999984520049]"
clean,102,31,100,lambda_1d,0.07760217089364696,0.07977812376871567,0.8383084025402995,0.07809086462394484,True,0.8278104294498279,0.8488063799714818,0.020995950521653928,False,0,24,25,True,,,,,
clean,102,31,100,lambda_kappa_2d,0.07760217089364696,0.08099597130012799,0.8383084025402995,0.896875494907077,False,0.8254318811367123,0.8511849239438867,0.025753042807174387,False,0,2,1584,True,247.87082385009117,239.83252913120833,255.909118568974,16.076589437765676,"[-2.480869896939803e-20, -1.0]"
clean,102,41,110,lambda_1d,0.06707748417745867,0.06895832646405332,0.8348727100082142,0.06712120333652911,True,0.8247758761776564,0.8449695436065411,0.020193667428884732,False,0,24,29,True,,,,,
clean,102,41,110,lambda_kappa_2d,0.06707748417745867,0.07001100511438159,0.8348727100082142,0.9041014330166464,False,0.8224882161989168,0.8472572038175116,0.024768987618594807,False,0,2,1578,True,272.1468030985386,266.1621898369348,278.13141636014245,11.96922652320768,"[-0.00010457237033277345, 0.9999999945323097]"
clean,102,51,120,lambda_1d,0.06619024901949952,0.06804621336942578,0.8326764724876683,0.06619755027107493,True,0.8222037526196441,0.8431491919625365,0.02094543934289239,False,0,24,27,True,,,,,
clean,102,51,120,lambda_kappa_2d,0.06619024901949952,0.06908496821924098,0.8326764724876683,1.5694810644204555,False,0.81983092550403,0.8455220194713066,0.025691093967276535,False,0,2,1587,True,277.510749554908,273.30568599715616,281.7158131126598,8.410127115503656,"[-0.0001253883023537828, 0.9999999921388868]"
clean,102,61,130,lambda_1d,0.06891940261366081,0.07085189200845801,0.8311107510497622,0.06899415321014904,True,0.8198099537859809,0.8424115465665594,0.022601592780578494,False,0,24,27,True,,,,,
clean,102,61,130,lambda_kappa_2d,0.06891940261366081,0.07193347675503023,0.8311107510497622,2.594777381211822,False,0.8172495090775854,0.8449719930219389,0.027722483944353504,False,0,2,1583,True,280.6101982147466,277.4067251422122,283.813671287281,6.406946145068787,"[-9.123110334053685e-05, 0.9999999958384429]"
clean,102,71,140,lambda_1d,0.06516840624956421,0.0669957182861917,0.8312426614391575,0.06522551661983145,True,0.819416747254905,0.8430685759816787,0.023651828726773738,False,0,24,24,True,,,,,
clean,102,71,140,lambda_kappa_2d,0.06516840624956421,0.068018436874643,0.8312426614391575,4.017911114164283,False,0.8167373245842101,0.8457479982941049,0.02901067370989474,False,0,2,1581,True,281.7228823061418,279.26283369437147,284.18293091791213,4.920097223540665,"[-2.383679508077043e-05, 0.9999999997159036]"
clean,102,81,150,lambda_1d,0.0285081651016223,0.02930752964389552,0.8311671469300886,0.028559767814973987,True,0.8226414127836525,0.8396928864975749,0.01705147371392235,False,0,24,22,True,,,,,
clean,102,81,150,lambda_kappa_2d,0.0285081651016223,0.02975492174767683,0.8311671469300886,6.066464326989568,False,0.82070971455201,0.8416245793081673,0.020914864756157225,False,0,2,1585,True,282.253149111577,280.9435452010619,283.56275302209207,2.619207821030159,"[0.00020833782009835845, -0.9999999782976762]"
clean,102,91,160,lambda_1d,0.019461056153876333,0.020006741159878754,0.8320228659152968,0.019476647456435188,True,0.8242701146046304,0.8397756201042224,0.015505505499591954,False,0,24,27,True,,,,,
clean,102,91,160,lambda_kappa_2d,0.019461056153876333,0.020312152708586023,0.8320228659152968,6.758615504461381,False,0.8225135536998449,0.8415321781307488,0.019018624430903852,False,0,2,1573,True,283.0044731342473,281.98735131622885,284.02159495226573,2.0342436360368765,"[0.0005632422320870312, -0.9999998413790815]"
clean,102,101,170,lambda_1d,0.015080074303812379,0.01550291725601021,0.8325723481823989,0.015084210171816164,True,0.8248778107414632,0.8402668842708111,0.01538907352934793,False,0,24,27,True,,,,,
clean,102,101,170,lambda_kappa_2d,0.015080074303812379,0.015739575986725124,0.8325723481823989,7.642089971188427,False,0.8231344461678355,0.8420102501969623,0.018875804029126808,False,0,2,1577,True,283.28489600142257,282.4435118103294,284.1262801925157,1.682768382186282,"[0.0009886163601368254, -0.9999995113187268]"
clean,102,111,180,lambda_1d,0.009069674645962327,0.009323986920922603,0.8341355377179842,0.009073082674087837,True,0.8272057974684972,0.8410652767064778,0.013859479237980588,False,0,24,21,True,,,,,
clean,102,111,180,lambda_kappa_2d,0.009069674645962327,0.009466321610160046,0.8341355377179842,7.239555766883205,False,0.8256357089630643,0.8426353664729042,0.016999657509839894,False,0,2,1571,True,284.1438905136991,283.4769973813291,284.81078364606907,1.333786264739956,"[-0.0016872983370933771, 0.9999985765111477]"
clean,102,121,190,lambda_1d,0.003857848279623095,0.00396602174898556,0.8349661047317014,0.0038678434956421304,True,0.8295946783539883,0.8403375347230575,0.010742856369069242,False,0,24,17,True,,,,,
clean,102,121,190,lambda_kappa_2d,0.003857848279623095,0.004026564784699616,0.8349661047317014,7.760782634794868,False,0.8283776625420859,0.8415545469213169,0.013176884379231035,False,0,2,1571,True,284.58803632195105,284.16972896126924,285.00634368263286,0.8366147213636168,"[-0.002085265771438726, 0.9999978258309677]"
clean,102,131,200,lambda_1d,0.002585251093499522,0.002657741134498302,0.8376607004020065,0.002632197518699337,True,0.8322834337588336,0.8430379714941201,0.010754537735286451,False,0,24,22,True,,,,,
clean,102,131,200,lambda_kappa_2d,0.002585251093499522,0.0026983127013248836,0.8376607004020065,9.062844997972878,False,0.8310650942732495,0.8442563065307634,0.013191212257513962,False,0,2,1581,True,284.60574746082403,284.29098827674306,284.920506644905,0.6295183681619392,"[-0.0017458061476428822, 0.9999984760792863]"
clean,102,141,210,lambda_1d,0.002263388354095297,0.0023268534136390616,0.8384525956904816,0.002303344186098982,True,0.8320007411682768,0.8449044495772279,0.012903708408951053,False,0,24,27,True,,,,,
clean,102,141,210,lambda_kappa_2d,0.002263388354095297,0.002362373836430327,0.8384525956904816,12.872468542820608,False,0.8305389297695924,0.8463662616113707,0.015827331841778314,False,0,2,1581,True,283.8645822725949,283.61603787031027,284.1131266748795,0.49708880456921634,"[-0.0017433047708867542, 0.9999984804430835]"
clean,102,151,220,lambda_1d,0.0017588420481815228,0.001808159707307031,0.838183756343524,0.001777993605248998,True,0.8304001846911738,0.8459673241598669,0.015567139468693036,False,0,24,28,True,,,,,
clean,102,151,220,lambda_kappa_2d,0.0017588420481815228,0.0018357620465438759,0.838183756343524,15.471796501542446,False,0.8286366476572368,0.8477308650298113,0.01909421737257455,False,0,2,1583,True,283.5402873494553,283.3399766610685,283.7405980378421,0.4006213767736426,"[-0.0006570492444474715, 0.999999784143122]"
clean,102,161,230,lambda_1d,0.0008186969178297673,0.0008416530528405137,0.8360859742163024,0.0008214445677646794,True,0.8281295463273848,0.8440424031947251,0.01591285686734034,False,0,24,28,True,,,,,
clean,102,161,230,lambda_kappa_2d,0.0008186969178297673,0.0008545012503699398,0.8360859742163024,19.23831021375837,False,0.8263268395894215,0.8458451088431832,0.019518269253761655,False,0,2,1579,True,283.2761417626584,283.1532399511888,283.39904357412803,0.24580362293920643,"[-0.00032303474504866267, 0.9999999478242755]"
clean,102,171,240,lambda_1d,0.00015406404111120538,0.0001583839730066683,0.8315222168641855,0.00015464010157754496,True,0.8265625690100162,0.8364818641552644,0.009919295145248141,False,0,24,29,True,,,,,
clean,102,171,240,lambda_kappa_2d,0.00015406404111120538,0.00016080177279224168,0.8315222168641855,21.783762231878182,False,0.8254388520373228,0.8376055816910482,0.012166729653725339,False,0,2,1581,True,283.1325176231041,283.082265340517,283.1827699056912,0.10050456517421935,"[0.006719430091603088, -0.9999774243747926]"
clean,102,181,250,lambda_1d,0.000173243508046585,0.00017810122922989557,0.8241490874885691,0.0001815559025475205,False,0.8171281222700251,0.8311700512372513,0.014041928967226225,False,0,24,22,True,,,,,
clean,102,181,250,lambda_kappa_2d,0.000173243508046585,0.00018082002145153195,0.8241490874885691,16.210537791197396,False,0.815537369730873,0.8327608052462652,0.017223435515392183,False,0,2,1567,True,283.20495377835334,283.14295904741823,283.26694850928845,0.12398946187022375,"[0.016186132645688273, -0.9998689959739608]"
clean,102,191,260,lambda_1d,9.919363539067392e-05,0.00010197500959233977,0.8164911882635267,0.00011551124082244968,False,0.8095377650416207,0.8234446126538237,0.013906847612203066,False,0,24,22,True,,,,,
clean,102,191,260,lambda_kappa_2d,9.919363539067392e-05,0.00010353170217711173,0.8164911882635267,9.25020324059763,False,0.8079623089403931,0.8250200675866604,0.01705775864626724,False,0,2,1543,True,283.37327874361364,283.3100305057438,283.4365269814835,0.1264964757397138,"[-0.03203286455465079, 0.999486816115362]"
clean,102,201,270,lambda_1d,8.92158828018194e-05,9.17174823633892e-05,0.8066235716799528,0.00011203929622378522,False,0.7977808004279564,0.8154663489630891,0.01768554853513271,False,0,24,23,True,,,,,
clean,102,201,270,lambda_kappa_2d,8.92158828018194e-05,9.311758936273942e-05,0.8066235716799528,3.929440190391299,False,0.7957772700325406,0.817469873327365,0.021692603294824364,False,0,2,1508,True,283.5235625787563,283.42988113001974,283.61724402749286,0.18736289747312185,"[0.03470698081009625, -0.9993975312572309]"
clean,102,211,280,lambda_1d,5.833212967979612e-05,5.996775357825105e-05,0.7967062171647309,8.098243481153467e-05,False,0.7868636674035945,0.8065487641700309,0.019685096766436372,False,0,24,24,True,,,,,
clean,102,211,280,lambda_kappa_2d,5.833212967979612e-05,6.0883187248656e-05,0.7967062171647309,2.911482941915432,False,0.7846336261127923,0.8087788082166695,0.024145182103877172,False,0,2,1463,True,283.3983226772086,283.30719340861145,283.4894519458058,0.18225853719434326,"[0.051932025256024306, -0.9986506219658644]"
clean,102,221,290,lambda_1d,4.633328413729418e-05,4.7632462261680574e-05,0.7860367206048474,6.817634983584307e-05,False,0.7745019850444302,0.7975714563958561,0.023069471351425896,False,0,24,25,True,,,,,
clean,102,221,290,lambda_kappa_2d,4.633328413729418e-05,4.835959238006556e-05,0.7860367206048474,1.272198193784603,False,0.7718885378603262,0.8001849033493686,0.028296365489042463,False,0,2,1483,True,283.2298866544734,283.10818303978283,283.3515902691639,0.24340722938109138,"[-0.040791414173482934, 0.99916768388981]"
clean,102,231,300,lambda_1d,2.0821150318108204e-05,2.1404972154214006e-05,0.7615029453959138,4.7960637431207666e-05,False,0.7509676317222285,0.7720382606751337,0.021070628952905235,False,0,25,20,True,,,,,
clean,102,231,300,lambda_kappa_2d,2.0821150318108204e-05,2.1731728303224636e-05,0.7615029453959138,1.1761949723121263,False,0.7485806212861764,0.7744252695056512,0.025844648219474742,False,0,2,1446,True,283.1927170417527,283.1057001790026,283.2797339045028,0.17403372550018048,"[0.06102130181266706, -0.9981364639792935]"
clean,102,241,310,lambda_1d,1.6453280426670478e-05,1.6914627866264545e-05,0.7444938731119168,4.372541591898257e-05,False,0.732939126776182,0.7560486161381237,0.023109489361941682,False,0,25,22,True,,,,,
clean,102,241,310,lambda_kappa_2d,1.6453280426670478e-05,1.717283696944436e-05,0.7444938731119168,1.2380445565736808,False,0.7303211447320525,0.7586666014917812,0.02834545675972877,False,0,2,1428,True,283.2292876398051,283.15308432388645,283.3054909557237,0.1524066318372661,"[0.08317766327967424, -0.9965347341318984]"
clean,103,1,70,lambda_1d,0.040053907947979084,0.041177013334767656,0.8322797872506456,0.040076191142292814,True,0.8248002437634145,0.8397593325982364,0.014959088834821888,False,0,24,27,True,,,,,
clean,103,1,70,lambda_kappa_2d,0.040053907947979084,0.04180559823588743,0.8322797872506456,0.9286641170791261,False,0.8231055886699179,0.8414539858313732,0.01834839716145531,False,0,2,1571,True,200.5706561955081,192.92016906352953,208.22114332748666,15.30097426395713,"[0.00014143390989365345, 0.9999999899982246]"
clean,103,11,80,lambda_1d,0.025417992578876256,0.026130709161332182,0.8361190825736963,0.025580797536399493,True,0.8302904519435759,0.8419477149099847,0.011657262966408788,False,0,24,23,True,,,,,
clean,103,11,80,lambda_kappa_2d,0.025417992578876256,0.026529605727744803,0.8361190825736963,1.1913349545290075,False,0.8289698453452119,0.8432683198021806,0.014298474456968746,False,0,2,1581,True,208.9660101947516,203.9154398831119,214.01658050639128,10.101140623279377,"[-9.678350450535275e-05, -0.9999999953164767]"
clean,103,21,90,lambda_1d,0.04415117620781449,0.04538916836319792,0.8380833852741287,0.04461801100676898,True,0.8303481124171899,0.8458186549587995,0.015470542541609622,False,0,24,24,True,,,,,
clean,103,21,90,lambda_kappa_2d,0.04415117620781449,0.04608205363089651,0.8380833852741287,0.9250085314202028,False,0.8285955144678468,0.8475712560804106,0.018975741612563768,False,0,2,1585,True,223.10254629463077,216.10343827063377,230.10165431862777,13.998216047993992,"[-5.56416228174792e-05, -0.9999999984520049]"
clean,103,31,100,lambda_1d,0.07760217089364696,0.07977812376871567,0.8383084025402995,0.07809086462394484,True,0.8278104294498279,0.8488063799714818,0.020995950521653928,False,0,24,25,True,,,,,
clean,103,31,100,lambda_kappa_2d,0.07760217089364696,0.08099597130012799,0.8383084025402995,0.896875494907077,False,0.8254318811367123,0.8511849239438867,0.025753042807174387,False,0,2,1584,True,247.87082385009117,239.83252913120833,255.909118568974,16.076589437765676,"[-2.480869896939803e-20, -1.0]"
clean,103,41,110,lambda_1d,0.06707748417745867,0.06895832646405332,0.8348727100082142,0.06712120333652911,True,0.8247758761776564,0.8449695436065411,0.020193667428884732,False,0,24,29,True,,,,,
clean,103,41,110,lambda_kappa_2d,0.06707748417745867,0.07001100511438159,0.8348727100082142,0.9041014330166464,False,0.8224882161989168,0.8472572038175116,0.024768987618594807,False,0,2,1578,True,272.1468030985386,266.1621898369348,278.13141636014245,11.96922652320768,"[-0.00010457237033277345, 0.9999999945323097]"
clean,103,51,120,lambda_1d,0.06619024901949952,0.06804621336942578,0.8326764724876683,0.06619755027107493,True,0.8222037526196441,0.8431491919625365,0.02094543934289239,False,0,24,27,True,,,,,
clean,103,51,120,lambda_kappa_2d,0.06619024901949952,0.06908496821924098,0.8326764724876683,1.5694810644204555,False,0.81983092550403,0.8455220194713066,0.025691093967276535,False,0,2,1587,True,277.510749554908,273.30568599715616,281.7158131126598,8.410127115503656,"[-0.0001253883023537828, 0.9999999921388868]"
clean,103,61,130,lambda_1d,0.06891940261366081,0.07085189200845801,0.8311107510497622,0.06899415321014904,True,0.8198099537859809,0.8424115465665594,0.022601592780578494,False,0,24,27,True,,,,,
clean,103,61,130,lambda_kappa_2d,0.06891940261366081,0.07193347675503023,0.8311107510497622,2.594777381211822,False,0.8172495090775854,0.8449719930219389,0.027722483944353504,False,0,2,1583,True,280.6101982147466,277.4067251422122,283.813671287281,6.406946145068787,"[-9.123110334053685e-05, 0.9999999958384429]"
clean,103,71,140,lambda_1d,0.06516840624956421,0.0669957182861917,0.8312426614391575,0.06522551661983145,True,0.819416747254905,0.8430685759816787,0.023651828726773738,False,0,24,24,True,,,,,
clean,103,71,140,lambda_kappa_2d,0.06516840624956421,0.068018436874643,0.8312426614391575,4.017911114164283,False,0.8167373245842101,0.8457479982941049,0.02901067370989474,False,0,2,1581,True,281.7228823061418,279.26283369437147,284.18293091791213,4.920097223540665,"[-2.383679508077043e-05, 0.9999999997159036]"
clean,103,81,150,lambda_1d,0.0285081651016223,0.02930752964389552,0.8311671469300886,0.028559767814973987,True,0.8226414127836525,0.8396928864975749,0.01705147371392235,False,0,24,22,True,,,,,
clean,103,81,150,lambda_kappa_2d,0.0285081651016223,0.02975492174767683,0.8311671469300886,6.066464326989568,False,0.82070971455201,0.8416245793081673,0.020914864756157225,False,0,2,1585,True,282.253149111577,280.9435452010619,283.56275302209207,2.619207821030159,"[0.00020833782009835845, -0.9999999782976762]"
clean,103,91,160,lambda_1d,0.019461056153876333,0.020006741159878754,0.8320228659152968,0.019476647456435188,True,0.8242701146046304,0.8397756201042224,0.015505505499591954,False,0,24,27,True,,,,,
clean,103,91,160,lambda_kappa_2d,0.019461056153876333,0.020312152708586023,0.8320228659152968,6.758615504461381,False,0.8225135536998449,0.8415321781307488,0.019018624430903852,False,0,2,1573,True,283.0044731342473,281.98735131622885,284.02159495226573,2.0342436360368765,"[0.0005632422320870312, -0.9999998413790815]"
clean,103,101,170,lambda_1d,0.015080074303812379,0.01550291725601021,0.8325723481823989,0.015084210171816164,True,0.8248778107414632,0.8402668842708111,0.01538907352934793,False,0,24,27,True,,,,,
clean,103,101,170,lambda_kappa_2d,0.015080074303812379,0.015739575986725124,0.8325723481823989,7.642089971188427,False,0.8231344461678355,0.8420102501969623,0.018875804029126808,False,0,2,1577,True,283.28489600142257,282.4435118103294,284.1262801925157,1.682768382186282,"[0.0009886163601368254, -0.9999995113187268]"
clean,103,111,180,lambda_1d,0.009069674645962327,0.009323986920922603,0.8341355377179842,0.009073082674087837,True,0.8272057974684972,0.8410652767064778,0.013859479237980588,False,0,24,21,True,,,,,
clean,103,111,180,lambda_kappa_2d,0.009069674645962327,0.009466321610160046,0.8341355377179842,7.239555766883205,False,0.8256357089630643,0.8426353664729042,0.016999657509839894,False,0,2,1571,True,284.1438905136991,283.4769973813291,284.81078364606907,1.333786264739956,"[-0.0016872983370933771, 0.9999985765111477]"
clean,103,121,190,lambda_1d,0.003857848279623095,0.00396602174898556,0.8349661047317014,0.0038678434956421304,True,0.8295946783539883,0.8403375347230575,0.010742856369069242,False,0,24,17,True,,,,,
clean,103,121,190,lambda_kappa_2d,0.003857848279623095,0.004026564784699616,0.8349661047317014,7.760782634794868,False,0.8283776625420859,0.8415545469213169,0.013176884379231035,False,0,2,1571,True,284.58803632195105,284.16972896126924,285.00634368263286,0.8366147213636168,"[-0.002085265771438726, 0.9999978258309677]"
clean,103,131,200,lambda_1d,0.002585251093499522,0.002657741134498302,0.8376607004020065,0.002632197518699337,True,0.8322834337588336,0.8430379714941201,0.010754537735286451,False,0,24,22,True,,,,,
clean,103,131,200,lambda_kappa_2d,0.002585251093499522,0.0026983127013248836,0.8376607004020065,9.062844997972878,False,0.8310650942732495,0.8442563065307634,0.013191212257513962,False,0,2,1581,True,284.60574746082403,284.29098827674306,284.920506644905,0.6295183681619392,"[-0.0017458061476428822, 0.9999984760792863]"
clean,103,141,210,lambda_1d,0.002263388354095297,0.0023268534136390616,0.8384525956904816,0.002303344186098982,True,0.8320007411682768,0.8449044495772279,0.012903708408951053,False,0,24,27,True,,,,,
clean,103,141,210,lambda_kappa_2d,0.002263388354095297,0.002362373836430327,0.8384525956904816,12.872468542820608,False,0.8305389297695924,0.8463662616113707,0.015827331841778314,False,0,2,1581,True,283.8645822725949,283.61603787031027,284.1131266748795,0.49708880456921634,"[-0.0017433047708867542, 0.9999984804430835]"
clean,103,151,220,lambda_1d,0.0017588420481815228,0.001808159707307031,0.838183756343524,0.001777993605248998,True,0.8304001846911738,0.8459673241598669,0.015567139468693036,False,0,24,28,True,,,,,
clean,103,151,220,lambda_kappa_2d,0.0017588420481815228,0.0018357620465438759,0.838183756343524,15.471796501542446,False,0.8286366476572368,0.8477308650298113,0.01909421737257455,False,0,2,1583,True,283.5402873494553,283.3399766610685,283.7405980378421,0.4006213767736426,"[-0.0006570492444474715, 0.999999784143122]"
clean,103,161,230,lambda_1d,0.0008186969178297673,0.0008416530528405137,0.8360859742163024,0.0008214445677646794,True,0.8281295463273848,0.8440424031947251,0.01591285686734034,False,0,24,28,True,,,,,
clean,103,161,230,lambda_kappa_2d,0.0008186969178297673,0.0008545012503699398,0.8360859742163024,19.23831021375837,False,0.8263268395894215,0.8458451088431832,0.019518269253761655,False,0,2,1579,True,283.2761417626584,283.1532399511888,283.39904357412803,0.24580362293920643,"[-0.00032303474504866267, 0.9999999478242755]"
clean,103,171,240,lambda_1d,0.00015406404111120538,0.0001583839730066683,0.8315222168641855,0.00015464010157754496,True,0.8265625690100162,0.8364818641552644,0.009919295145248141,False,0,24,29,True,,,,,
clean,103,171,240,lambda_kappa_2d,0.00015406404111120538,0.00016080177279224168,0.8315222168641855,21.783762231878182,False,0.8254388520373228,0.8376055816910482,0.012166729653725339,False,0,2,1581,True,283.1325176231041,283.082265340517,283.1827699056912,0.10050456517421935,"[0.006719430091603088, -0.9999774243747926]"
clean,103,181,250,lambda_1d,0.000173243508046585,0.00017810122922989557,0.8241490874885691,0.0001815559025475205,False,0.8171281222700251,0.8311700512372513,0.014041928967226225,False,0,24,22,True,,,,,
clean,103,181,250,lambda_kappa_2d,0.000173243508046585,0.00018082002145153195,0.8241490874885691,16.210537791197396,False,0.815537369730873,0.8327608052462652,0.017223435515392183,False,0,2,1567,True,283.20495377835334,283.14295904741823,283.26694850928845,0.12398946187022375,"[0.016186132645688273, -0.9998689959739608]"
clean,103,191,260,lambda_1d,9.919363539067392e-05,0.00010197500959233977,0.8164911882635267,0.00011551124082244968,False,0.8095377650416207,0.8234446126538237,0.013906847612203066,False,0,24,22,True,,,,,
