condition,seed,window_start,window_end,transitions,rank,raw_condition_number_H,physical_scale_condition_number_HS,column_normalized_geometric_condition_number,column_normalized_singular_values_json,physical_scaled_weighted_singular_values_json,weighted_residual_rms,physical_scaled_sigma_min_over_residual_rms,normalized_right_singular_directions_json,physical_right_singular_directions_json,normalized_weak_direction_json,physical_weak_direction_json,conditional_lambda_information_abs,conditional_lambda_information_ratio,corr_lambda_kappa,corr_lambda_beta,corr_kappa_beta,truth_lambda,truth_kappa,truth_beta
clean,101,101,170,70,3,300.09101919063863,50.49365734174704,4.037278487749443,"[1.3832373869699566, 0.9845143002779451, 0.3426162924274847]","[28.588186429057778, 2.7065669764799143, 0.5602370134862099]",0.010378574875954921,53.98014854468766,"[[0.18677999259860545, -0.6914092904521411, -0.697901445364123], [0.9810839806047856, 0.16806190869044008, 0.09606985920669867], [-0.05086705579777078, 0.7026438556792433, -0.7097211809652249]]","[[0.004309332921062934, -0.6826173116079319, -0.730763323890119], [0.1158691298217155, 0.8493628202178594, 0.5149341165488286], [-0.0011544181395079813, 0.682376697709468, -0.7309998014650075]]","[-0.05086705579777078, 0.7026438556792433, -0.7097211809652249]","[-0.0011544181395079813, 0.682376697709468, -0.7309998014650075]",7.14190887796325,0.9677550919439554,-0.09147198691529541,-0.1538184458359116,0.8803686362646165,0.8333333333333334,375.0,15.0
clean,101,111,180,70,3,301.56980536821874,68.96924778810549,4.500142207637649,"[1.3857639995309574, 0.9923872399908051, 0.3079378240934334]","[30.935865780226464, 2.3384568969058974, 0.4426284805602705]",0.008048812976352621,54.99301348667327,"[[-0.13811047823336153, 0.6976886126730049, 0.7029623713603524], [-0.988897296955052, -0.1364426264431831, -0.058868886215705976], [-0.05484188068569382, 0.7032879989276826, -0.7087865395781386]]","[[-0.003499806116811898, 0.6022736905126505, 0.7982820009704696], [-0.1819433534690299, -0.8551651157056548, -0.485375360940971], [-0.0013784439514165734, 0.602177992644775, -0.7983606735471018]]","[-0.05484188068569382, 0.7032879989276826, -0.7087865395781386]","[-0.0013784439514165734, 0.602177992644775, -0.7983606735471018]",5.295818683143594,0.9665297686712826,-0.05581668238077426,-0.12542092528911655,0.9024710202272876,0.8333333333333334,375.0,15.0
clean,101,121,190,70,3,283.84077442115483,87.68717663689323,4.603310122292738,"[1.3830559429353868, 0.9984423752238081, 0.3004481354053413]","[32.970239752550576, 1.9638628088828842, 0.3716208703300834]",0.005249386548937407,70.79319971308034,"[[-0.07825448131786863, 0.7034880999566137, 0.7063856803284626], [-0.9955515257792842, -0.09243831420136944, -0.01822957997728517], [-0.052472808884323076, 0.7046698881654035, -0.7075923636111027]]","[[-0.002159626315953921, 0.5203547624405661, 0.8539474557720734], [-0.35721817735987943, -0.8889865886632434, -0.286527518644501], [-0.0014456605938826506, 0.5203446919723722, -0.853955099288964]]","[-0.052472808884323076, 0.7046698881654035, -0.7075923636111027]","[-0.0014456605938826506, 0.5203446919723722, -0.853955099288964]",3.749224241156243,0.9728372675015835,-0.016901294864256226,-0.08429425361549692,0.9072269227703179,0.8333333333333334,375.0,15.0
clean,101,131,200,70,3,255.99801529277397,107.14018847473235,4.412262520473741,"[1.3791482196897211, 1.0001245650364539, 0.3125716598434953]","[34.63635882456678, 1.5886809649151938, 0.3223803126842399]",0.004297217616002511,75.02070909411712,"[[0.024812534037437557, 0.7071511056597315, 0.7066269538581588], [-0.9992462855984316, -0.0035641103050582665, 0.03865433786098133], [-0.029852954165015554, 0.7070534710203698, -0.7065296810790533]]","[[0.0007426578551539763, 0.4371534497165503, 0.8993866297984586], [-0.5190739882213009, -0.03823947191338035, 0.853873490360146], [-0.0008936444074065949, 0.43715325082684064, -0.8993865891212734]]","[-0.029852954165015554, 0.7070534710203698, -0.7065296810790533]","[-0.0008936444074065949, 0.43715325082684064, -0.8993865891212734]",2.507004170222599,0.992368874893537,0.03487384046639748,-0.003225086690226163,0.9014943599231224,0.8333333333333334,375.0,15.0
clean,101,141,210,70,3,199.27417582422603,114.44981921769629,3.8126802951323175,"[1.3728245899953777, 0.992826067783151, 0.3600681105489162]","[35.96058623620649, 1.2348182546834967, 0.31419048146207806]",0.00402082823210707,78.14073701363513,"[[0.12677583025712078, 0.70198774894353, 0.7008145897424035], [-0.991842167485032, 0.08023478703414481, 0.09905298454957952], [-0.013304272291694274, 0.7076549860509574, -0.7064328822018464]]","[[0.004321080794515553, 0.37120941597842494, 0.9285391202042722], [-0.23805639014441776, 0.2987676062652439, 0.9241574933732588], [-0.0004498626560554058, 0.3712307279236972, -0.9285405453015138]]","[-0.013304272291694274, 0.7076549860509574, -0.7064328822018464]","[-0.0004498626560554058, 0.3712307279236972, -0.9285405453015138]",1.5246333097501004,0.9921499810874226,0.08806118311674302,0.07182217940807702,0.8701981730908123,0.8333333333333334,375.0,15.0
clean,101,151,220,70,3,163.96229665924446,135.0051898390822,3.5883248714110207,"[1.3790852102570756, 0.9748937349206331, 0.38432562816275445]","[36.98033579496094, 0.9049320023082907, 0.27323315467846165]",0.003544454469592025,77.0875058552837,"[[-0.2286818054505386, -0.6872450717051514, -0.6894917282120674], [0.9733894666640466, -0.17215140809232485, -0.15125091364786186], [0.014750526884323488, 0.7057323176026526, -0.708325008627977]]","[[-0.009056857761738283, -0.3026951831070141, -0.9530443848275352], [0.1707997883083383, -0.33593805699465673, -0.9262683489013762], [0.0005687006679386553, 0.30259667481379937, -0.9531185282907798]]","[0.014750526884323488, 0.7057323176026526, -0.708325008627977]","[0.0005687006679386553, 0.30259667481379937, -0.9531185282907798]",0.8140383360892713,0.9747670432666778,0.14117543010230166,0.1584072916928495,0.8521140599579706,0.8333333333333334,375.0,15.0
clean,101,161,230,70,3,120.4866385056629,153.4199167674028,3.289006088851926,"[1.3858250160837275, 0.949711857805593, 0.42135069946540277]","[37.74159106567848, 0.6083329980343205, 0.24388999517668147]",0.0024182297507382294,100.85476580636208,"[[-0.3116575402576234, -0.6684853885327993, -0.675275397833151], [0.9495509742607933, -0.24526110119021377, -0.19544804814410943], [0.03496462327762609, 0.70212126983956, -0.7111984234782426]]","[[-0.015604670817571737, -0.24710210444582448, -0.9688637903374858], [0.15926352551567438, -0.30369264037975, -0.9393646308114298], [0.0016627261285783687, 0.24649694993657095, -0.9691421407687258]]","[0.03496462327762609, 0.70212126983956, -0.7111984234782426]","[0.0016627261285783687, 0.24649694993657095, -0.9691421407687258]",0.36262879665426445,0.945964093084695,0.1944209462742945,0.2323742653834151,0.8215246472732565,0.8333333333333334,375.0,15.0
clean,101,171,240,70,3,101.1215817507826,189.69620848579382,3.1204023356076287,"[1.3875133387494833, 0.9365284709402006, 0.444658473337316]","[38.2797586470916, 0.42233733117302263, 0.20045421675135475]",0.0010490268998021976,191.08586899835646,"[[-0.34273878842627437, -0.6624855832869582, -0.6660652932295967], [0.9392688270432711, -0.2548206003433798, -0.2298706857896351], [0.017441142532735616, 0.7043999670482521, -0.7095889605747643]]","[[-0.019705540487490077, -0.19396132971444602, -0.980811242925722], [0.15394106120301923, -0.21267318177223588, -0.964920860708567], [0.0009415121885269679, 0.19363504877491183, -0.9810731784330547]]","[0.017441142532735616, 0.7043999670482521, -0.7095889605747643]","[0.0009415121885269679, 0.19363504877491183, -0.9810731784330547]",0.17562054156963225,0.9359646638398721,0.22963645522281773,0.2476765858724081,0.8020563223200263,0.8333333333333334,375.0,15.0
clean,101,181,250,70,3,130.45029498324652,331.9703340102479,3.7598678353672073,"[1.408623105202077, 0.9356391359673569, 0.37464697347918985]","[38.5993355100199, 0.3141269858585563, 0.11620864831448476]",0.001112408930611481,104.46576354848746,"[[-0.3354982629019331, -0.6678994760139545, -0.6643426868191374], [0.9418776725564176, -0.2246999873153311, -0.24975260887565506], [-0.017531843299874998, 0.7095211100740944, -0.7044660593880542]]","[[-0.01750848736926639, -0.1320948249867728, -0.9910824436351167], [0.129886221498339, -0.11743241132593463, -0.9845502517571467], [-0.0008629202918317769, 0.132350251986744, -0.9912026362795932]]","[-0.017531843299874998, 0.7095211100740944, -0.7044660593880542]","[-0.0008629202918317769, 0.132350251986744, -0.9912026362795932]",0.09854603281214497,0.9325776366564877,0.25760214727143693,0.2380570244648399,0.8593973078232496,0.8333333333333334,375.0,15.0
clean,101,191,260,70,3,193.2291342085987,643.0985541403619,5.291864268790369,"[1.448699867073176, 0.9090237896548446, 0.2737598308439465]","[38.753314545192275, 0.24102919417374669, 0.0600134153032011]",0.0008417398452468806,71.2968687915674,"[[-0.37165282944852185, -0.6620497502121148, -0.6508181793765325], [0.9268821707842965, -0.22491478761512892, -0.30050420927872545], [-0.052570104100131534, 0.714915006526033, -0.6972323268457822]]","[[-0.017356657372337568, -0.09203661755039146, -0.9956043428364213], [0.09353307445405201, -0.06756162214983026, -0.993321192362096], [-0.002291841087110506, 0.09277724109296204, -0.9956842526622632]]","[-0.052570104100131534, 0.714915006526033, -0.6972323268457822]","[-0.002291841087110506, 0.09277724109296204, -0.9956842526622632]",0.05752566128550591,0.8753755940439246,0.3413183687745315,0.28022704841897467,0.9227813043097203,0.8333333333333334,375.0,15.0
clean,101,201,270,70,3,282.4610631507214,1242.664000450518,8.719915803802508,"[1.515991971594905, 0.8194773575471083, 0.17385396897224903]","[38.810648097405064, 0.181452812857371, 0.03086285905781072]",0.0007982833492734778,38.661534260860115,"[[-0.45040649126540216, -0.6364678335898282, -0.6261331243685005], [0.8914752359130383, -0.28206894082586415, -0.35455467332298407], [-0.0490499376124169, 0.717875901132533, -0.6944409940328782]]","[[-0.021509425987751032, -0.07327618504043187, -0.9970797085988652], [0.0750659197964497, -0.057259955457539945, -0.9955332265605772], [-0.0021122902110368392, 0.07452924344243343, -0.9972165913691784]]","[-0.0490499376124169, 0.717875901132533, -0.6944409940328782]","[-0.0021122902110368392, 0.07452924344243343, -0.9972165913691784]",0.031991939656763876,0.7400253003215068,0.4889035058742733,0.436904869008725,0.9679688784873344,0.8333333333333334,375.0,15.0
clean,101,211,280,70,3,269.14959935892165,1578.6412901746141,10.826187379615106,"[1.5766897542887428, 0.7020252007023241, 0.1456366585024688]","[38.83382899702332, 0.13347034088829582, 0.024062154776042535]",0.0006454905647191141,37.27731448175886,"[[-0.5053472055543848, -0.615514330738413, -0.6047861692317524], [0.8606627300149701, -0.308903632779634, -0.4047693303830266], [-0.062320678763577324, 0.7250659654894779, -0.6858538318674458]]","[[-0.027486225238965743, -0.06742023924517085, -0.9973459874899165], [0.06986935680643641, -0.05050142725455024, -0.996277009081665], [-0.0029895914810512945, 0.07004611943047934, -0.9975392741619287]]","[-0.062320678763577324, 0.7250659654894779, -0.6858538318674458]","[-0.0029895914810512945, 0.07004611943047934, -0.9975392741619287]",0.016883738037848765,0.5590190588293484,0.6412654712194595,0.5889898027107608,0.9764809344057389,0.8333333333333334,375.0,15.0
clean,101,221,290,70,3,349.8978047762188,2567.6286851964237,16.880593479716584,"[1.6303984921914316, 0.5766040672730057, 0.09658419262038914]","[38.84797908589234, 0.1010026692139025, 0.014860959232796627]",0.0005752843032380609,25.832373922163058,"[[-0.5359892313090775, -0.5996516390689403, -0.5942503308224891], [0.8430923670160905, -0.3437547039699004, -0.41355527342517595], [-0.043712750999110386, 0.7226690911202026, -0.6898105393074175]]","[[-0.031076887822233588, -0.062303579310850614, -0.9975733010903715], [0.07014594928672725, -0.05125173898779817, -0.9962192555102469], [-0.002184098921213275, 0.06470474974718325, -0.9979020618638167]]","[-0.043712750999110386, 0.7226690911202026, -0.6898105393074175]","[-0.002184098921213275, 0.06470474974718325, -0.9979020618638167]",0.009764578802025829,0.4080222257347395,0.7577125832064484,0.7310275195488435,0.9898456570172826,0.8333333333333334,375.0,15.0
clean,101,231,300,70,3,295.8778830597222,2734.1685099461242,18.195775163483486,"[1.6649845177979719, 0.4684587393809273, 0.0915039069695352]","[38.85740650123146, 0.07443137893698948, 0.01391674481435458]",0.0003856455656068166,36.086878874016,"[[-0.5532162453485733, -0.5914511006355955, -0.586632236958872], [0.8310193439384861, -0.34283692235506263, -0.43802933083317286], [-0.057953739158707974, 0.7298276784468041, -0.681170260574016]]","[[-0.03547448373976143, -0.06092852719880544, -0.9975115415757262], [0.07128255104377813, -0.0472433151470471, -0.9963367237488578], [-0.0032016931989367475, 0.06477378245245195, -0.9978948372786894]]","[-0.057953739158707974, 0.7298276784468041, -0.681170260574016]","[-0.0032016931989367475, 0.06477378245245195, -0.9978948372786894]",0.0052599935562440345,0.27334321553112206,0.8441787654738513,0.8201129238957956,0.9906385817544335,0.8333333333333334,375.0,15.0
clean,101,241,310,70,3,247.0564062809249,2698.477216493,17.93818040425144,"[1.6795358718380484, 0.4127866820909865, 0.09362911031042981]","[38.86951017661338, 0.060138000446651275, 0.014151563926738386]",0.00034281690684543963,41.28023923020423,"[[-0.5597285987499141, -0.5881770366911221, -0.5837393847006626], [0.8258045456394778, -0.33731618425090576, -0.45195646277444107], [-0.06892567114387312, 0.7350275949593046, -0.6745247856867139]]","[[-0.03897558683903084, -0.06013873429671391, -0.9974288126316295], [0.07418258522846707, -0.044493126761648454, -0.9962516277124938], [-0.004155375482600819, 0.0650674768686416, -0.9978722144185335]]","[-0.06892567114387312, 0.7350275949593046, -0.6745247856867139]","[-0.004155375482600819, 0.0650674768686416, -0.9978722144185335]",0.0034554715652345305,0.21481208388146397,0.8807675171894104,0.8584814105205721,0.9901438218581422,0.8333333333333334,375.0,15.0
clean,102,1,70,70,3,1991.0634961689168,19.069736846840986,2.0514166985334903,"[1.2837700407223487, 0.9799555225153321, 0.6257968172142139]","[4.566784358272051, 3.031644415298291, 0.5602157679017203]",0.01691447139243686,33.12050107295787,"[[-0.2472968049478888, 0.6904124680223115, 0.6798344756349933], [0.9667842829488783, 0.12904390266716861, 0.22062597632067182], [0.06459443091775938, 0.7118133850833144, -0.699392067663513]]","[[-0.0005284666371367124, 0.9827542597004731, 0.18491561795475323], [0.01069075132009662, 0.9505027434371319, 0.31053219246109975], [0.00013389635460885538, 0.982826973229377, -0.18452946313406923]]","[0.06459443091775938, 0.7118133850833144, -0.699392067663513]","[0.00013389635460885538, 0.982826973229377, -0.18452946313406923]",20.075685066474346,0.9793732378511694,-0.1435726459058819,-0.08993393135344165,0.6059231643878281,0.8333333333333334,375.0,15.0
clean,102,11,80,70,3,1711.702054946694,24.055383959376123,2.2340230402772585,"[1.3055063072268727, 0.9768109416039916, 0.5843745940350059]","[4.712557946770982, 3.800783708367493, 0.45359971610070593]",0.013474312221746833,33.66403484169083,"[[0.24730416829643811, -0.6858042507886332, -0.6844802246547733], [0.9689037235699652, 0.16910018787103676, 0.1806396991644872], [-0.008137738965053608, -0.7078683889412085, 0.706297473549435]]","[[0.0006474256960633638, -0.9619359267501042, -0.27327431944364317], [0.010231160540141688, 0.9567001480171664, 0.29089542818327974], [-2.0640460044110732e-05, -0.961956897984613, 0.27320125547623697]]","[-0.008137738965053608, -0.7078683889412085, 0.706297473549435]","[-2.0640460044110732e-05, -0.961956897984613, 0.27320125547623697]",20.97894207311309,0.9804364476347989,-0.13076265085675123,-0.1234663829473122,0.6584643478777029,0.8333333333333334,375.0,15.0
clean,102,21,90,70,3,1797.4852098339077,23.23512831476998,3.6792100868440802,"[1.3798826596651312, 0.97737525006231, 0.3750486183431712]","[5.602838373885246, 4.458382013870979, 0.4655348762617325]",0.017758534408602866,26.214712630576702,"[[0.21714407570525532, -0.6902871113219554, -0.6901826963412665], [0.9761393014075369, 0.15303599599227777, 0.15405209566330919], [-0.0007173797572977145, -0.7071659549734008, 0.7070472385158165]]","[[0.0007984307052379217, -0.9673199048022153, -0.2535578125040559], [0.016180438748331943, 0.9667700865059579, 0.2551348530467254], [-2.5748230335994515e-06, -0.9673212464656525, 0.25355395112185963]]","[-0.0007173797572977145, -0.7071659549734008, 0.7070472385158165]","[-2.5748230335994515e-06, -0.9673212464656525, 0.25355395112185963]",20.690286515793147,0.9782442215417544,-0.14263261594540289,-0.14178466803285877,0.859338103745239,0.8333333333333334,375.0,15.0
clean,102,31,100,70,3,1542.9484036646836,23.058773304769982,4.6677017772189675,"[1.3995750629053465, 0.975337971145799, 0.29984243417950707]","[7.832037149204534, 4.43042751002178, 0.4586398422256479]",0.023543602542281133,19.480444481764955,"[[0.22017088183662595, -0.6888699744040677, -0.6906395160688545], [0.9753874022938772, 0.16418859353436344, 0.14717853511843934], [0.012008257062731098, -0.7060455113643501, 0.7080646422782094]]","[[0.0011647093671262136, -0.9557475368954087, -0.29418580722130294], [0.021833757785494432, 0.9639235126603427, 0.26528239436779566], [6.197715041778636e-05, -0.9557241709790657, 0.2942640058947243]]","[0.012008257062731098, -0.7060455113643501, 0.7080646422782094]","[6.197715041778636e-05, -0.9557241709790657, 0.2942640058947243]",19.744153291175422,0.974229177405317,-0.14550750933551884,-0.1605271128267575,0.9099669720836792,0.8333333333333334,375.0,15.0
clean,102,41,110,70,3,1216.5543205901845,22.262391687203085,5.133344205406339,"[1.4068267587318701, 0.972487255278293, 0.274056580357543]","[10.585885908439403, 4.312070403740955, 0.48107771561715396]",0.021888921558218623,21.97813694647391,"[[0.23022704743361835, -0.6862581087556024, -0.6899603719034755], [0.97283715676801, 0.17990399322940956, 0.14567916677290169], [-0.024153116600820253, 0.7047583709238907, -0.7090361525135166]]","[[0.0016805918475580443, -0.9386839661577693, -0.3447746906160045], [0.027662403714215987, 0.9585539711055783, 0.2835649412365319], [-0.00017166915563374984, 0.93861034838028, -0.3449791072560052]]","[-0.024153116600820253, 0.7047583709238907, -0.7090361525135166]","[-0.00017166915563374984, 0.93861034838028, -0.3449791072560052]",18.44938935868547,0.965933232157802,-0.14845710144857044,-0.17906764382614523,0.924370043483614,0.8333333333333334,375.0,15.0
clean,102,51,120,70,3,841.2584505141132,23.63463478243389,4.652148882550528,"[1.403525894541944, 0.9690695177419296, 0.30169410523518425]","[13.607709356889677, 4.135970691102296, 0.5732241790455014]",0.0217436770808533,26.36279856962473,"[[0.24428124638982499, -0.6835258914359418, -0.6878364837655346], [0.969335700054391, 0.19168286306586696, 0.1537724962629406], [-0.02673898394287992, 0.7043081965614012, -0.7093905771816604]]","[[0.00234910644912641, -0.9164255467237523, -0.40019832459789506], [0.0342346549255033, 0.9438536982052996, 0.3285851256315644], [-0.00024951001511773133, 0.9162953277949981, -0.4005031959994944]]","[-0.02673898394287992, 0.7043081965614012, -0.7093905771816604]","[-0.00024951001511773133, 0.9162953277949981, -0.4005031959994944]",16.921956050200418,0.9627442889826411,-0.1561421227158589,-0.18928556514871395,0.9083537851066035,0.8333333333333334,375.0,15.0
clean,102,61,130,70,3,608.8959870284958,25.57213020647598,4.266410607523391,"[1.4006602370132393, 0.9645570872115798, 0.3282994455675021]","[16.799783989631713, 3.9108350176475764, 0.653804622437655]",0.02218741641652841,29.46736159648612,"[[0.26080912564738207, -0.6804660314380208, -0.6847952833059227], [0.9650547366179953, 0.20247395647968755, 0.16635399688205055], [-0.025454966317396827, 0.7042515722427976, -0.7094940223027449]]","[[0.003193623949850912, -0.8895558148187682, -0.4568153380614364], [0.04113839085184993, 0.9214468337032107, 0.38632028869378315], [-0.00030110424966007485, 0.8893607170601192, -0.4572061070092364]]","[-0.025454966317396827, 0.7042515722427976, -0.7094940223027449]","[-0.00030110424966007485, 0.8893607170601192, -0.4572061070092364]",15.132091758359598,0.959954512246486,-0.16831201365891318,-0.19907907954971626,0.8916655026402963,0.8333333333333334,375.0,15.0
clean,102,71,140,70,3,463.845500412806,28.685366841569753,3.9722461719387487,"[1.393734610479462, 0.9666412915974596, 0.3508681361002399]","[19.972902570713174, 3.6306681349802346, 0.6935260760237557]",0.02157518519198192,32.14461752483561,"[[0.25585083705654316, -0.6817449716637323, -0.6853934219035686], [0.9664705947501389, 0.1963676510787446, 0.16545191172400905], [0.021793087454031856, -0.7047435982121678, 0.7091272961310879]]","[[0.0038467485711513407, -0.8522985313941916, -0.5230415049580046], [0.05256448379727684, 0.8880482070358121, 0.45673554385837434], [0.0003168962061977566, -0.8521033162855174, 0.5233735166704732]]","[0.021793087454031856, -0.7047435982121678, 0.7091272961310879]","[0.0003168962061977566, -0.8521033162855174, 0.5233735166704732]",13.066016856197098,0.9641309792109276,-0.1633778180411745,-0.18931670850494695,0.8764917348553481,0.8333333333333334,375.0,15.0
clean,102,81,150,70,3,353.04577083923994,30.39797950259156,3.6643493224265273,"[1.3871419590128027, 0.9656793265680225, 0.37855068852830853]","[23.06642856299271, 3.3447438381306185, 0.7532893402518129]",0.014269889653598364,52.788729172958945,"[[0.2629711201173363, -0.6789956686456178, -0.6854276562444237], [0.9640737136272431, 0.21256090082628498, 0.1593101946922887], [-0.03752418789540981, 0.702696766322721, -0.7104992539914319]]","[[0.004788769808561851, -0.8181752844532229, -0.5749489295525374], [0.060657476921271505, 0.8849544736176435, 0.46171013646839626], [-0.0006599319296238781, 0.8177475309563209, -0.5755767021906717]]","[-0.03752418789540981, 0.702696766322721, -0.7104992539914319]","[-0.0006599319296238781, 0.8177475309563209, -0.5755767021906717]",10.9971686938154,0.9592850207898749,-0.15625039435197074,-0.19978007635241524,0.8555435450753033,0.8333333333333334,375.0,15.0
clean,102,91,160,70,3,327.3634364155356,40.02293034905998,3.8984247639674603,"[1.386791309275427, 0.9748154593109839, 0.35573119740396825]","[25.963801559510028, 3.0430153860569256, 0.6433759518860555]",0.011790146053220017,54.5689552090275,"[[0.22937980348159406, -0.6850279865318714, -0.6914633492983093], [0.9724287420134549, 0.1919678568688795, 0.13240348800276844], [-0.042038642471840616, 0.7027695209649175, -0.7101744524705638]]","[[0.004732932616492278, -0.7523108258719431, -0.6587913331432972], [0.0813986024199976, 0.8552666341360255, 0.5117550703781107], [-0.0008451048148574485, 0.7519494783428714, -0.659220196761094]]","[-0.042038642471840616, 0.7027695209649175, -0.7101744524705638]","[-0.0008451048148574485, 0.7519494783428714, -0.659220196761094]",9.078831256018885,0.9648478168859759,-0.12854167312569595,-0.17890540178561384,0.8719568673976685,0.8333333333333334,375.0,15.0
clean,102,101,170,70,3,300.09101919063863,50.49365734174704,4.037278487749443,"[1.3832373869699566, 0.9845143002779451, 0.3426162924274847]","[28.588186429057778, 2.7065669764799143, 0.5602370134862099]",0.010378574875954921,53.98014854468766,"[[0.18677999259860545, -0.6914092904521411, -0.697901445364123], [0.9810839806047856, 0.16806190869044008, 0.09606985920669867], [-0.05086705579777078, 0.7026438556792433, -0.7097211809652249]]","[[0.004309332921062934, -0.6826173116079319, -0.730763323890119], [0.1158691298217155, 0.8493628202178594, 0.5149341165488286], [-0.0011544181395079813, 0.682376697709468, -0.7309998014650075]]","[-0.05086705579777078, 0.7026438556792433, -0.7097211809652249]","[-0.0011544181395079813, 0.682376697709468, -0.7309998014650075]",7.14190887796325,0.9677550919439554,-0.09147198691529541,-0.1538184458359116,0.8803686362646165,0.8333333333333334,375.0,15.0
clean,102,111,180,70,3,301.56980536821874,68.96924778810549,4.500142207637649,"[1.3857639995309574, 0.9923872399908051, 0.3079378240934334]","[30.935865780226464, 2.3384568969058974, 0.4426284805602705]",0.008048812976352621,54.99301348667327,"[[-0.13811047823336153, 0.6976886126730049, 0.7029623713603524], [-0.988897296955052, -0.1364426264431831, -0.058868886215705976], [-0.05484188068569382, 0.7032879989276826, -0.7087865395781386]]","[[-0.003499806116811898, 0.6022736905126505, 0.7982820009704696], [-0.1819433534690299, -0.8551651157056548, -0.485375360940971], [-0.0013784439514165734, 0.602177992644775, -0.7983606735471018]]","[-0.05484188068569382, 0.7032879989276826, -0.7087865395781386]","[-0.0013784439514165734, 0.602177992644775, -0.7983606735471018]",5.295818683143594,0.9665297686712826,-0.05581668238077426,-0.12542092528911655,0.9024710202272876,0.8333333333333334,375.0,15.0
clean,102,121,190,70,3,283.84077442115483,87.68717663689323,4.603310122292738,"[1.3830559429353868, 0.9984423752238081, 0.3004481354053413]","[32.970239752550576, 1.9638628088828842, 0.3716208703300834]",0.005249386548937407,70.79319971308034,"[[-0.07825448131786863, 0.7034880999566137, 0.7063856803284626], [-0.9955515257792842, -0.09243831420136944, -0.01822957997728517], [-0.052472808884323076, 0.7046698881654035, -0.7075923636111027]]","[[-0.002159626315953921, 0.5203547624405661, 0.8539474557720734], [-0.35721817735987943, -0.8889865886632434, -0.286527518644501], [-0.0014456605938826506, 0.5203446919723722, -0.853955099288964]]","[-0.052472808884323076, 0.7046698881654035, -0.7075923636111027]","[-0.0014456605938826506, 0.5203446919723722, -0.853955099288964]",3.749224241156243,0.9728372675015835,-0.016901294864256226,-0.08429425361549692,0.9072269227703179,0.8333333333333334,375.0,15.0
clean,102,131,200,70,3,255.99801529277397,107.14018847473235,4.412262520473741,"[1.3791482196897211, 1.0001245650364539, 0.3125716598434953]","[34.63635882456678, 1.5886809649151938, 0.3223803126842399]",0.004297217616002511,75.02070909411712,"[[0.024812534037437557, 0.7071511056597315, 0.7066269538581588], [-0.9992462855984316, -0.0035641103050582665, 0.03865433786098133], [-0.029852954165015554, 0.7070534710203698, -0.7065296810790533]]","[[0.0007426578551539763, 0.4371534497165503, 0.8993866297984586], [-0.5190739882213009, -0.03823947191338035, 0.853873490360146], [-0.0008936444074065949, 0.43715325082684064, -0.8993865891212734]]","[-0.029852954165015554, 0.7070534710203698, -0.7065296810790533]","[-0.0008936444074065949, 0.43715325082684064, -0.8993865891212734]",2.507004170222599,0.992368874893537,0.03487384046639748,-0.003225086690226163,0.9014943599231224,0.8333333333333334,375.0,15.0
clean,102,141,210,70,3,199.27417582422603,114.44981921769629,3.8126802951323175,"[1.3728245899953777, 0.992826067783151, 0.3600681105489162]","[35.96058623620649, 1.2348182546834967, 0.31419048146207806]",0.00402082823210707,78.14073701363513,"[[0.12677583025712078, 0.70198774894353, 0.7008145897424035], [-0.991842167485032, 0.08023478703414481, 0.09905298454957952], [-0.013304272291694274, 0.7076549860509574, -0.7064328822018464]]","[[0.004321080794515553, 0.37120941597842494, 0.9285391202042722], [-0.23805639014441776, 0.2987676062652439, 0.9241574933732588], [-0.0004498626560554058, 0.3712307279236972, -0.9285405453015138]]","[-0.013304272291694274, 0.7076549860509574, -0.7064328822018464]","[-0.0004498626560554058, 0.3712307279236972, -0.9285405453015138]",1.5246333097501004,0.9921499810874226,0.08806118311674302,0.07182217940807702,0.8701981730908123,0.8333333333333334,375.0,15.0
clean,102,151,220,70,3,163.96229665924446,135.0051898390822,3.5883248714110207,"[1.3790852102570756, 0.9748937349206331, 0.38432562816275445]","[36.98033579496094, 0.9049320023082907, 0.27323315467846165]",0.003544454469592025,77.0875058552837,"[[-0.2286818054505386, -0.6872450717051514, -0.6894917282120674], [0.9733894666640466, -0.17215140809232485, -0.15125091364786186], [0.014750526884323488, 0.7057323176026526, -0.708325008627977]]","[[-0.009056857761738283, -0.3026951831070141, -0.9530443848275352], [0.1707997883083383, -0.33593805699465673, -0.9262683489013762], [0.0005687006679386553, 0.30259667481379937, -0.9531185282907798]]","[0.014750526884323488, 0.7057323176026526, -0.708325008627977]","[0.0005687006679386553, 0.30259667481379937, -0.9531185282907798]",0.8140383360892713,0.9747670432666778,0.14117543010230166,0.1584072916928495,0.8521140599579706,0.8333333333333334,375.0,15.0
