case,candidate_index,fit_end_time_s,validation_ready_time_s,promotion_time_s,parameter_identification_status,control_model_status,legacy_estimator_accepted,legacy_estimator_reason,rank,rrqr_rank,condition_number,candidate_residual_rms_nms,active_bound_count,maximum_unconstrained_violation_fraction_of_span,maximum_normalized_parameter_std,validation_candidate_total_mse_nms2,validation_prior_total_mse_nms2,validation_last_valid_total_mse_nms2,oracle_proposed_model_error_nm,oracle_prior_error_nm,oracle_last_valid_error_nm,oracle_improvement_vs_last_valid_nm,oracle_improvement_vs_prior_nm,proposed_model_distance_to_truth_span_l2,reference_model_distance_to_truth_span_l2,truth_distance_change_from_last_valid_span_l2,proposed_model_distance_to_prior_span_l2
noise_200hz,34,22.38000000000437,23.88000000000437,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,409.6075208441272,0.04381286038021226,3,1.0999414222883144,0.33492588496002434,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_200hz,35,22.88000000000498,24.38000000000498,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,409.6075208441272,0.04381286038021226,3,1.0999414222883144,0.33492588496002434,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_drift_200hz,0,5.380000000000131,6.880000000000131,6.880000000000632,identified_boundary_pressured,promoted,False,bound_hit,11,11,6513.780311950414,0.048532105642532256,2,2.399830037757661,13.629061725351013,12.371609367989533,14.47411491182136,14.47411491182136,4.3499773946401845,4.728967734892647,4.728967734892647,0.3789903402524626,0.3789903402524626,0.4700588009731886,0.46038359121476413,0.009675209758424452,0.06391097299304324
noise_bias_drift_200hz,1,5.880000000000298,7.380000000000298,7.380000000000799,identified_boundary_pressured,promoted,False,bound_hit,11,11,6513.780311950414,0.04845679001780498,2,2.464021827420409,13.607911163579557,10.6212303754147,14.54178591447915,12.464502473948498,4.028219415293257,4.7612302460286635,4.386862306550311,0.3586428912570545,0.7330108307354068,0.4872270968146822,0.4700588009731886,0.017168295841493597,0.12582340798757685
noise_bias_drift_200hz,2,6.380000000000465,7.880000000000465,8.380000000000795,identified_boundary_pressured,promoted,False,bound_hit,11,11,4092.7586867844643,0.04868254570728461,3,1.3840469718317385,7.754992059211204,9.26009745787811,14.47267884066495,10.790329754440439,3.6779982268959146,4.695376523098543,4.0098461264338265,0.33184789953791194,1.017378296202628,0.4873502659183901,0.4872270968146822,0.00012316910370790968,0.17910872261534522
noise_bias_drift_200hz,3,6.880000000000632,8.380000000000631,8.880000000000518,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,4059.9170662682823,0.0474709805959995,3,1.5577606625929141,6.636829435283176,7.1752995662795005,13.472038124669005,8.791351357045489,3.2356523195024836,4.549869716180022,3.616187834674074,0.38053551517159034,1.3142173966775386,0.474496859167968,0.4873502659183901,-0.01285340675042207,0.22614020764738466
noise_bias_drift_200hz,4,7.380000000000799,8.880000000000798,8.880000000000518,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,4227.698737867983,0.045940030256713615,3,1.6045167886626732,6.061594603733663,5.8709077127752725,13.472038124669005,7.1752995662795005,2.8856713980360333,4.549869716180022,3.2356523195024836,0.3499809214664502,1.6641983181439888,0.4552447625506312,0.474496859167968,-0.019252096617336845,0.2640269660922344
noise_bias_drift_200hz,5,7.880000000000966,9.380000000000965,10.399999999999675,identified_boundary_pressured,promoted,False,bound_hit,11,11,4264.796998085577,0.04609852798891393,3,1.711052272890093,5.849403211070788,3.627823675765929,10.785070454948418,4.504343521041932,2.5385410495807212,4.420107319509612,2.855095660471713,0.3165546108909916,1.881566269928891,0.4346063996129747,0.4552447625506312,-0.020638362937656474,0.3004945569799386
noise_bias_drift_200hz,6,8.380000000000795,9.880000000000795,10.899999999999398,identified_boundary_pressured,promoted,False,bound_hit,11,11,1525.969344973897,0.045204221695600066,3,1.740996910353314,2.05968420605222,1.8897628025655253,9.294451297699727,2.4109565562679114,2.013719614776447,4.288529514205179,2.2615074056214506,0.24778779084500346,2.2748098994287322,0.3958603848564854,0.4043046587186577,-0.00844427386217228,0.37816574912877626
noise_bias_drift_200hz,7,8.880000000000518,10.380000000000518,10.899999999999398,identified_boundary_pressured,promoted,False,bound_hit,11,11,854.0624923851078,0.045337756671664425,3,1.4292029699126556,1.051691027832843,1.557897076743827,9.666710645383823,1.9674281251051275,1.8049232322186524,4.288529514205179,2.013719614776447,0.20879638255779476,2.483606281986527,0.3853516603513981,0.3958603848564854,-0.010508724505087275,0.41854463492614563
noise_bias_drift_200hz,8,9.38000000000024,10.88000000000024,10.87999999999941,identified_boundary_pressured,promoted,False,bound_hit,11,11,854.0624923851078,0.04555450757450421,3,1.4602862431588335,1.0567189559114665,2.5102889480594817,9.666710645383823,3.172645778830187,2.2615074056214506,4.288529514205179,2.538385570318903,0.2768781646974525,2.0270221085837288,0.4043046587186577,0.4346063996129747,-0.03030174089431703,0.33107884909652385
noise_bias_drift_200hz,9,9.879999999999963,11.379999999999963,17.899999999998894,identified_boundary_pressured,promoted,False,bound_hit,11,11,854.0624923851078,0.04575976929031072,3,1.4873756404809082,1.0614803715773236,0.9360058412156119,8.800169562741987,1.2101219040126552,1.5544286493081547,4.302903472029429,1.732004990816578,0.17757634150842327,2.748474822721274,0.38544569833355014,0.3853516603513981,9.403798215201764e-05,0.46234483052033354
noise_bias_drift_200hz,10,10.379999999999686,11.879999999999686,18.37999999999948,identified_boundary_pressured,promoted,False,bound_hit,11,11,651.956316437556,0.049465369791594424,4,1.6265723769240263,0.8000949949370045,0.3659166309632372,8.689308131634105,0.6520028780786066,1.2847036869906336,4.510725181710378,1.5466740221949895,0.26197033520435586,3.2260214947197445,0.38970197331190354,0.38544569833355014,0.004256274978353403,0.5047448221834462
noise_bias_drift_200hz,11,10.87999999999941,12.37999999999941,18.37999999999948,identified_boundary_pressured,promoted,False,bound_hit,11,11,546.6263862835295,0.051460515756722655,3,1.688111155733117,0.6430075849381598,0.1988156490062933,8.689308131634105,0.3659166309632372,1.0864210716920815,4.510725181710378,1.2847036869906336,0.19828261529855218,3.424304110018297,0.4017607565044297,0.38970197331190354,0.012058783192526179,0.5479780719772088
noise_bias_drift_200hz,12,11.379999999999132,12.879999999999132,18.37999999999948,identified_boundary_pressured,promoted,False,bound_hit,11,11,542.2978128958299,0.05220359321982114,3,1.5728207156366327,0.621753104584573,0.11339822563925948,8.988885197833525,0.20295354945804783,0.9424253870460718,4.496389228590816,1.076825141047415,0.13439975400134319,3.5539638415447445,0.42250886061402326,0.4017607565044297,0.020748104109593546,0.5911093562276004
noise_bias_drift_200hz,13,11.879999999998855,13.379999999998855,18.37999999999948,identified_boundary_pressured,promoted,False,bound_hit,11,11,542.2978128958299,0.05192430509552716,3,1.5698076639044214,0.6184267385694563,0.06778997849794378,8.988885197833525,0.11339822563925948,0.8510539848273156,4.496389228590816,0.9424253870460718,0.09137140221875617,3.6453352437635007,0.4487342972856996,0.42250886061402326,0.026225436671676317,0.6337275610534995
noise_bias_drift_200hz,14,12.379999999998578,13.879999999998578,18.37999999999948,identified_boundary_pressured,promoted,False,bound_hit,11,11,542.2978128958299,0.05163966279885059,3,1.566456216121271,0.6150366035090302,0.04901201798502716,8.988885197833525,0.06778997849794378,0.794817096041119,4.496389228590816,0.8510539848273156,0.05623688878619659,3.701572132549697,0.47872707666216424,0.4487342972856996,0.029992779376464662,0.6755426074572904
noise_bias_drift_200hz,15,12.8799999999983,14.3799999999983,18.37999999999948,identified_boundary_pressured,promoted,False,bound_hit,11,11,542.2978128958299,0.05163966279885059,3,1.566456216121271,0.6150366035090302,0.04427787380463809,8.566756377954832,0.04727084908549599,0.7580808219895374,4.474177457204292,0.7868659583064095,0.028785136316872073,3.716096635214755,0.5110989986705029,0.47872707666216424,0.03237192200833866,0.7164184745222681
noise_bias_drift_200hz,16,13.379999999998024,14.879999999998024,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.05138472660574878,3,1.5627926389333173,0.6120002728705515,0.048140894023026695,8.566756377954832,0.04427787380463809,0.7472369605824308,4.474177457204292,0.7580808219895374,0.01084386140710658,3.7269404966218613,0.5451328942684018,0.5110989986705029,0.03403389559789893,0.7563639180922797
noise_bias_drift_200hz,17,13.879999999997747,15.379999999997747,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.051202470289028704,3,1.5603691689594525,0.6098295711283612,0.04732806263382644,8.212181705236702,0.04363444583704479,0.7475168749759654,4.474177457204292,0.7580808219895374,0.010563947013571995,3.7266605822283267,0.5452333608202927,0.5110989986705029,0.03413436214978982,0.7563838565578649
noise_bias_drift_200hz,18,14.37999999999747,15.87999999999747,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.05105278840819664,3,1.5582582022145974,0.6080468361025267,0.04716992684039139,8.212181705236702,0.04363444583704479,0.7477694388343525,4.474177457204292,0.7580808219895374,0.010311383155184872,3.7264080183699395,0.5453151723011347,0.5110989986705029,0.034216173630631785,0.7563922628183929
noise_bias_drift_200hz,19,14.879999999997192,16.379999999997192,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.05093742507175409,3,1.5569155767809726,0.6066728404029136,0.04702613863793856,8.212181705236702,0.04363444583704479,0.7480009760105498,4.474177457204292,0.7580808219895374,0.01007984597898759,3.7261764811937423,0.5453743547662595,0.5110989986705029,0.034275356095756604,0.7563954067572508
noise_bias_drift_200hz,20,15.379999999996915,16.879999999996915,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.050918397565366424,3,1.5568582473142978,0.6064462197731952,0.04708874184110396,8.212181705236702,0.04363444583704479,0.7480231363190591,4.474177457204292,0.7580808219895374,0.010057685670478267,3.7261543208852332,0.5453914444612901,0.5110989986705029,0.03429244579078716,0.7564202119485263
noise_bias_drift_200hz,21,15.879999999996638,17.379999999996638,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.050918397565366424,3,1.5568582473142978,0.6064462197731952,0.04708874184110396,8.212181705236702,0.04363444583704479,0.7480231363190591,4.474177457204292,0.7580808219895374,0.010057685670478267,3.7261543208852332,0.5453914444612901,0.5110989986705029,0.03429244579078716,0.7564202119485263
noise_bias_drift_200hz,22,16.379999999997036,17.879999999997036,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.050893042490337013,3,1.5567707078133655,0.6061442367937837,0.04710566414720016,8.212181705236702,0.04363444583704479,0.7480770876821558,4.474177457204292,0.7580808219895374,0.010003734307381662,3.7261003695221366,0.5454074100393669,0.5110989986705029,0.03430841136886398,0.756436104361156
noise_bias_drift_200hz,23,16.879999999997647,18.379999999997647,18.37999999999948,identified_boundary_pressured,valid_unpromoted_not_heldout_better,False,bound_hit,11,11,542.2978128958299,0.05083736407400194,3,1.5558306517318046,0.6054810979928027,0.04705323279564747,8.212181705236702,0.04363444583704479,0.7481856794299244,4.474177457204292,0.7580808219895374,0.00989514255961299,3.725991777774368,0.5454391794974095,0.5110989986705029,0.0343401808269066,0.7564417010835465
noise_bias_drift_200hz,24,17.379999999998258,18.879999999998258,18.88000000000009,identified_boundary_pressured,promoted,False,bound_hit,11,11,542.2978128958299,0.05088783888415004,3,1.5566725034433229,0.6060822610158298,0.08010902483766429,9.979636855915004,0.09939755565258487,0.716641035068939,4.738814246402592,0.7408139744212576,0.02417293935231868,4.022173211333653,0.545418029426008,0.5110989986705029,0.03431903075550513,0.756468099603898
noise_bias_drift_200hz,25,17.87999999999887,19.37999999999887,19.880000000001314,identified_boundary_pressured,promoted,False,bound_hit,11,11,486.67896880394505,0.05401540610528129,4,1.4076289230277652,0.6050092946092969,0.07548521833659527,11.344743470100916,0.11169823930678185,0.6515190871332972,4.790983775634902,0.6478314487499574,-0.003687638383339853,4.139464688501604,0.571014342791683,0.545418029426008,0.025596313365674916,0.7964095661716932
noise_bias_drift_200hz,26,18.37999999999948,19.87999999999948,20.380000000001925,identified_boundary_pressured,promoted,False,bound_hit,11,11,416.36970332177236,0.05659272317634363,3,1.3473198255942496,0.5436318481495032,0.06845924460198598,11.357302791230637,0.08472775436259498,0.5778763116666521,4.715760396552309,0.5644984238400161,-0.013377887826635959,4.137884084885656,0.6007175621154068,0.571014342791683,0.029703219323723884,0.833998588949715
noise_bias_drift_200hz,27,18.88000000000009,20.38000000000009,20.380000000001925,identified_boundary_pressured,promoted,False,bound_hit,11,11,391.150860712569,0.056313004037175804,3,1.3815212961858383,0.4752754306071112,0.05686182622465732,11.357302791230637,0.06845924460198598,0.5755209130437245,4.715760396552309,0.5778763116666521,0.0023553986229275514,4.1402394835085845,0.6334071621999294,0.6007175621154068,0.032689600084522596,0.8677396247018193
noise_bias_drift_200hz,28,19.380000000000702,20.880000000000702,20.880000000002536,identified_boundary_pressured,promoted,False,bound_hit,11,11,391.150860712569,0.05633629422085428,3,1.3822500604619044,0.47547199714207006,0.08421967996209861,12.185832834733532,0.09490890046356776,0.6037753153160149,4.808880009506516,0.6053487298846663,0.0015734145686513434,4.205104694190501,0.6641789004096147,0.6334071621999294,0.030771738209685262,0.8990484401271499
noise_bias_drift_200hz,29,19.880000000001314,21.380000000001314,21.380000000003147,identified_boundary_pressured,promoted,False,bound_hit,11,11,388.7663423326971,0.05597015489460386,3,1.3531732391335651,0.4666545756946048,0.12062737252797005,13.129645443883152,0.13205460243133624,0.6260735678808413,4.861216531403663,0.6254583594685827,-0.0006152084122585944,4.235142963522822,0.6925627360111297,0.6641789004096147,0.02838383560151503,0.9277686178629824
noise_bias_drift_200hz,30,20.380000000001925,21.880000000001925,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,393.8795281853344,0.05426484390809517,2,1.3382039069285971,0.44377820554774833,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_drift_200hz,31,20.880000000002536,22.380000000002536,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,404.9368632302295,0.057292510568220496,2,1.5288566169291424,0.4633798645675126,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_drift_200hz,32,21.380000000003147,22.880000000003147,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,409.7396151343902,0.06413060243342855,3,2.049620200140172,0.4970177060511771,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_drift_200hz,33,21.880000000003758,23.380000000003758,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,409.6075208441272,0.06459020228354381,3,2.12739680983906,0.4937575513634632,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_drift_200hz,34,22.38000000000437,23.88000000000437,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,409.6075208441272,0.06459020228354381,3,2.12739680983906,0.4937575513634632,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_drift_200hz,35,22.88000000000498,24.38000000000498,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,409.6075208441272,0.06459020228354381,3,2.12739680983906,0.4937575513634632,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,0,5.350000000000121,6.850000000000121,6.850000000000622,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,7123.980464585032,0.05022898931461505,3,3.033277789503541,13.853944046673034,11.698153084661065,14.24281643104881,14.24281643104881,4.1945353839414,4.6904471210919345,4.6904471210919345,0.4959117371505348,0.4959117371505348,0.4538027638911286,0.46038359121476413,-0.006580827323635519,0.08358544392036336
noise_bias_delay_200hz,1,5.850000000000288,7.350000000000288,7.350000000000789,identified_boundary_pressured,promoted,False,bound_hit,11,11,4946.848329839995,0.048643034767881524,4,2.820642539966861,8.60845375212576,9.668304905244714,14.196175709566768,11.667284823724799,3.8241950304495473,4.749365616729489,4.25599226736486,0.4317972369153127,0.9251705862799415,0.4522512545483121,0.4538027638911286,-0.0015515093428165039,0.1610656228789723
noise_bias_delay_200hz,2,6.350000000000455,7.850000000000455,8.350000000000811,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,3953.329529519248,0.047285801251757874,4,1.7068048328781484,6.2873013578044965,7.790050070799257,14.192925040244063,9.502606271601547,3.3817903852923905,4.751958016662835,3.792073667674017,0.4102832823816267,1.3701676313704443,0.4611440656774069,0.4522512545483121,0.008892811129094791,0.23557969472388549
noise_bias_delay_200hz,3,6.850000000000622,8.350000000000623,10.349999999999703,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,3791.5647302958087,0.045251778175797945,5,0.8001872975937387,5.240911786713673,4.508808430069347,11.724276442079486,5.818310782878639,2.660530058503407,4.483000894104623,3.06513118827177,0.4046011297683627,1.8224708356012158,0.4795044837468362,0.4611440656774069,0.018360418069429285,0.30859805177595023
noise_bias_delay_200hz,4,7.350000000000789,8.85000000000079,10.369999999999692,identified_boundary_pressured,promoted,False,bound_hit,11,11,3876.705708829982,0.04279764584943366,5,0.935934778210198,4.67125294270693,3.4241364057095343,11.724276442079486,4.508808430069347,2.2817831317132944,4.483000894104623,2.660530058503407,0.3787469267901127,2.2012177623913285,0.5035373950515544,0.4795044837468362,0.024032911304718185,0.37878316067829
noise_bias_delay_200hz,5,7.850000000000956,9.350000000000957,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,3840.630015628404,0.042030514610335155,5,0.8572392324209059,4.464047335920854,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,6,8.350000000000811,9.850000000000811,,identified_boundary_pressured,pending_insufficient_future_validation,False,"bound_hit,non_positive_definite_mass_matrix",11,11,2129.302109654734,0.043093124176691845,2,0.652739003165797,2.397761010714931,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,7,8.850000000000534,10.350000000000534,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,1027.3555670997234,0.04311335970944822,3,1.0355893838330696,1.1750535852893906,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,8,9.350000000000257,10.850000000000257,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,646.7071633035958,0.04406369601114103,4,1.5840750569572268,0.725746407768172,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,9,9.84999999999998,11.34999999999998,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,646.7071633035958,0.044009789981819696,4,1.5817470318671047,0.7248585542588541,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,10,10.349999999999703,11.849999999999703,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,523.9771231082783,0.04455471408470957,3,0.9066639505651675,0.5474290941546075,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,11,10.849999999999426,12.349999999999426,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,508.9144429649347,0.04460398186336855,2,0.9539199410988982,0.526318102275372,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,12,11.349999999999149,12.849999999999149,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,508.9144429649347,0.044536330859938404,2,0.9511831652129321,0.5255198339088516,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,13,11.849999999998872,13.349999999998872,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,508.9144429649347,0.0445049941581917,2,0.9503025564501764,0.5251500670695274,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,14,12.349999999998595,13.849999999998595,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,508.9144429649347,0.04442943284828138,2,0.9470531336806207,0.5242584586620255,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_200hz,15,12.849999999998317,14.349999999998317,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,508.9144429649347,0.04442943284828138,2,0.9470531336806207,0.5242584586620255,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_100hz,0,3.829999999999689,5.329999999999689,7.330000000000783,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,11022.749212763321,0.0336903743775553,6,0.5525032725632186,15.809029715239893,12.924803034791136,15.385410356034791,15.385410356034791,4.259213797121287,4.715245624346647,4.715245624346647,0.4560318272253596,0.4560318272253596,0.47207800084800583,0.46038359121476413,0.011694409633241698,0.07957439057803806
noise_bias_delay_100hz,1,4.329999999999781,5.829999999999781,7.330000000000783,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,8357.29692351432,0.03683495348880439,5,0.4961148336481894,11.655715445405233,10.726623226398928,15.385410356034791,12.924803034791136,3.8151897103247863,4.715245624346647,4.259213797121287,0.44402408679650085,0.9000559140218605,0.49890918386892624,0.47207800084800583,0.026831183020920413,0.16063272639893658
noise_bias_delay_100hz,2,4.829999999999948,6.329999999999948,7.330000000000783,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,6465.772114482337,0.04978746178434924,4,1.1540103822201708,10.89976796753952,9.203736700401471,16.112736669423363,11.241470366373935,3.3900065906517365,4.720361288506802,3.8195422820186957,0.42953569136695924,1.3303546978550655,0.5369631796020005,0.49890918386892624,0.03805399573307422,0.24283997097291976
noise_bias_delay_100hz,3,5.330000000000115,6.830000000000115,7.330000000000783,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,5942.604660500916,0.06098819015062255,4,3.1900623100248886,12.150814192036709,7.651377976256731,16.112736669423363,9.203736700401471,3.0494889984370475,4.720361288506802,3.3900065906517365,0.340517592214689,1.6708722900697546,0.5747838335346586,0.5369631796020005,0.0378206539326581,0.30893795116682
noise_bias_delay_100hz,4,5.830000000000282,7.330000000000282,8.830000000000545,identified_boundary_pressured,promoted,False,"bound_hit,non_positive_definite_mass_matrix",11,11,4467.107764911406,0.06685704657881558,3,3.941375270332624,9.568899054832603,6.7732094884797505,15.666428033874256,7.87609896908042,2.83988528881916,4.629949613632543,3.1143918505480555,0.27450656172889554,1.790064324813383,0.5918603975120074,0.5747838335346586,0.017076563977348802,0.3535046316435774
noise_bias_delay_100hz,5,6.330000000000449,7.830000000000449,8.830000000000545,identified_boundary_pressured,promoted,False,bound_hit,11,11,3931.4875327677846,0.07214226385878011,4,2.8429265114840567,8.113133970595191,5.675858638257115,15.666428033874256,6.7732094884797505,2.5446506530931234,4.629949613632543,2.83988528881916,0.2952346357260365,2.0852989605394194,0.5904346229637801,0.5918603975120074,-0.0014257745482272322,0.3913627182789165
noise_bias_delay_100hz,6,6.830000000000616,8.330000000000616,10.329999999999714,identified_boundary_pressured,promoted,False,bound_hit,11,11,3968.2321444716995,0.07382292438648555,3,2.7678620971826615,8.06978487649459,3.6828144462951267,12.676249390530621,4.679740175932087,2.2665378497392834,4.375107676115118,2.5990218725046557,0.33248402276537226,2.108569826375835,0.5559879728715466,0.5904346229637801,-0.03444665009223358,0.4017572554146248
noise_bias_delay_100hz,7,7.330000000000783,8.830000000000783,10.349999999999703,identified_boundary_pressured,promoted,False,bound_hit,11,11,3803.021274125643,0.07302483066613148,4,2.35629602679306,7.254583890282584,2.77761316036215,12.676249390530621,3.6828144462951267,1.9028122030160197,4.375107676115118,2.2665378497392834,0.3637256467232637,2.4722954730990985,0.5210333503972641,0.5559879728715466,-0.03495462247428249,0.41785148446912324
noise_bias_delay_100hz,8,7.8300000000009495,9.33000000000095,10.349999999999703,identified_boundary_pressured,promoted,False,bound_hit,11,11,3497.468988482656,0.07209857446597454,4,2.426206720945946,6.4448916003560575,2.0746248219427965,12.676249390530621,2.77761316036215,1.5739308785705113,4.375107676115118,1.9028122030160197,0.32888132444550844,2.801176797544607,0.49504168498253526,0.5210333503972641,-0.025991665414728804,0.4439859455026305
noise_bias_delay_100hz,9,8.330000000000823,9.830000000000823,11.349999999999149,identified_boundary_pressured,promoted,False,bound_hit,11,11,3497.468988482656,0.07226301168704168,4,2.4378735968033585,6.459590643613031,1.210128112534217,10.289222273108411,1.7060955502101072,1.6800036991236649,4.245739824905033,1.9197514026399451,0.23974770351628027,2.565736125781368,0.48027922566353337,0.49504168498253526,-0.014762459319001886,0.4772872882251883
noise_bias_delay_100hz,10,8.830000000000545,10.330000000000545,11.349999999999149,identified_boundary_pressured,promoted,False,bound_hit,11,11,926.0543730304574,0.071386278275807,3,2.4012827376425787,1.8556495659844143,0.9522208662037643,10.289222273108411,1.210128112534217,1.5324832084313464,4.245739824905033,1.6800036991236649,0.14752049069231843,2.713256616473686,0.4697750198847749,0.48027922566353337,-0.01050420577875849,0.5042421595896733
noise_bias_delay_100hz,11,9.330000000000268,10.830000000000268,11.349999999999149,identified_boundary_pressured,promoted,False,bound_hit,11,11,808.4279038423131,0.07154631305967438,4,2.41192179188279,1.5358397688971572,0.6794558592430829,10.762853816409823,1.011186689568112,1.3802983832637474,4.269358275729196,1.5487516417811384,0.168453258517391,2.8890598924654487,0.46621302485724986,0.4697750198847749,-0.0035619950275250223,0.5371172289914825
noise_bias_delay_100hz,12,9.829999999999991,11.329999999999991,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,808.4279038423131,0.07131506221409965,4,2.402955349031875,1.5308756522287197,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_100hz,13,10.329999999999714,11.829999999999714,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,559.5238693306267,0.07054296377493001,4,2.3430390644307595,0.8910727307132184,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_100hz,14,10.829999999999437,12.329999999999437,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,555.4963821576781,0.06994312991463632,4,2.367141768113427,0.8727026300009249,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_100hz,15,11.32999999999916,12.82999999999916,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,531.6877043834181,0.08029984725524342,3,2.5176520601718835,0.9247396102132697,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_100hz,16,11.829999999998883,13.329999999998883,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,479.1848845781452,0.10209797974940474,3,4.122679532534271,0.9601291087630184,,,,nan,nan,nan,nan,nan,nan,,,nan
noise_bias_delay_100hz,17,12.329999999998606,13.829999999998606,,identified_boundary_pressured,pending_insufficient_future_validation,False,bound_hit,11,11,479.1848845781452,0.10207716283832878,3,4.126055351673312,0.9599333465909595,,,,nan,nan,nan,nan,nan,nan,,,nan
