setting,case,candidate_index,fit_end_time_s,reference_epoch,parameter_identification_status,active_bound_count,rank,rrqr_rank,condition_number,control_model_status,decision_time_s,decision_reason,decision_block_count,look_count,final_delta_prior_mean_nms2,final_delta_prior_upper_nms2,final_delta_last_mean_nms2,final_delta_last_upper_nms2,oracle_improvement_vs_last_valid_nm,proposed_model_distance_to_truth_span_l2,reference_model_distance_to_truth_span_l2
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,21,15.879999999996638,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48017423109193924,0.41732210215601606,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,22,16.379999999997036,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.47975975779737645,0.41732826750213603,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,23,16.879999999997647,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4791695180006963,0.4173577033460527,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,24,17.379999999998258,0,identified_boundary_pressured,3,11,11,542.2978128958299,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4891233658668668,0.4173195874473212,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,25,17.87999999999887,0,identified_boundary_pressured,4,11,11,486.67896880394505,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.49272893084667135,0.403091796005466,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,26,18.37999999999948,0,identified_boundary_pressured,3,11,11,416.36970332177236,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48540681940383656,0.40702059652499273,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,27,18.88000000000009,0,identified_boundary_pressured,3,11,11,391.150860712569,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4847210812486784,0.41357277336494463,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,28,19.380000000000702,0,identified_boundary_pressured,3,11,11,391.150860712569,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.4838931467356762,0.4135468425585648,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,29,19.880000000001314,0,identified_boundary_pressured,3,11,11,388.7663423326971,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,0.48363977902802,0.4134263071144741,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,30,20.380000000001925,0,identified_boundary_pressured,2,11,11,393.8795281853344,rejected_superseded_reference_changed,20.880000000002536,last_valid_changed_before_candidate_decision,,0,,,,,nan,0.41301338897935824,0.46038359121476413
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,31,20.880000000002536,1,identified_boundary_pressured,2,11,11,404.9368632302295,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,32,21.380000000003147,1,identified_boundary_pressured,3,11,11,409.7396151343902,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,33,21.880000000003758,1,identified_boundary_pressured,3,11,11,409.6075208441272,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,34,22.38000000000437,1,identified_boundary_pressured,3,11,11,409.6075208441272,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_drift_200hz,35,22.88000000000498,1,identified_boundary_pressured,3,11,11,409.6075208441272,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,0,5.350000000000121,0,identified_boundary_pressured,3,11,11,7123.980464585032,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,1,5.850000000000288,0,identified_boundary_pressured,4,11,11,4946.848329839995,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,2,6.350000000000455,0,identified_boundary_pressured,4,11,11,3953.329529519248,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,3,6.850000000000622,0,identified_boundary_pressured,5,11,11,3791.5647302958087,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,4,7.350000000000789,0,identified_boundary_pressured,5,11,11,3876.705708829982,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,5,7.850000000000956,0,identified_boundary_pressured,5,11,11,3840.630015628404,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,6,8.350000000000811,0,identified_boundary_pressured,2,11,11,2129.302109654734,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,7,8.850000000000534,0,identified_boundary_pressured,3,11,11,1027.3555670997234,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,8,9.350000000000257,0,identified_boundary_pressured,4,11,11,646.7071633035958,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,9,9.84999999999998,0,identified_boundary_pressured,4,11,11,646.7071633035958,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,10,10.349999999999703,0,identified_boundary_pressured,3,11,11,523.9771231082783,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,11,10.849999999999426,0,identified_boundary_pressured,2,11,11,508.9144429649347,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,12,11.349999999999149,0,identified_boundary_pressured,2,11,11,508.9144429649347,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,13,11.849999999998872,0,identified_boundary_pressured,2,11,11,508.9144429649347,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,14,12.349999999998595,0,identified_boundary_pressured,2,11,11,508.9144429649347,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_200hz,15,12.849999999998317,0,identified_boundary_pressured,2,11,11,508.9144429649347,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,0,3.829999999999689,0,identified_boundary_pressured,6,11,11,11022.749212763321,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,1,4.329999999999781,0,identified_boundary_pressured,5,11,11,8357.29692351432,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,2,4.829999999999948,0,identified_boundary_pressured,4,11,11,6465.772114482337,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,3,5.330000000000115,0,identified_boundary_pressured,4,11,11,5942.604660500916,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,4,5.830000000000282,0,identified_boundary_pressured,3,11,11,4467.107764911406,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,5,6.330000000000449,0,identified_boundary_pressured,4,11,11,3931.4875327677846,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,6,6.830000000000616,0,identified_boundary_pressured,3,11,11,3968.2321444716995,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,7,7.330000000000783,0,identified_boundary_pressured,4,11,11,3803.021274125643,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,8,7.8300000000009495,0,identified_boundary_pressured,4,11,11,3497.468988482656,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,9,8.330000000000823,0,identified_boundary_pressured,4,11,11,3497.468988482656,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,10,8.830000000000545,0,identified_boundary_pressured,3,11,11,926.0543730304574,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,11,9.330000000000268,0,identified_boundary_pressured,4,11,11,808.4279038423131,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,12,9.829999999999991,0,identified_boundary_pressured,4,11,11,808.4279038423131,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,13,10.329999999999714,0,identified_boundary_pressured,4,11,11,559.5238693306267,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,14,10.829999999999437,0,identified_boundary_pressured,4,11,11,555.4963821576781,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,15,11.32999999999916,0,identified_boundary_pressured,3,11,11,531.6877043834181,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,16,11.829999999998883,0,identified_boundary_pressured,3,11,11,479.1848845781452,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_hac_lag3_12_to_20,noise_bias_delay_100hz,17,12.329999999998606,0,identified_boundary_pressured,3,11,11,479.1848845781452,pending_insufficient_future_evidence,,trace_ended_before_statistical_decision,,0,,,,,,,
sensitivity_moving_block_bootstrap_l2,ideal_200hz,0,5.380000000000131,0,identified_boundary_pressured,1,11,11,11136.55538249854,promoted,10.87999999999941,upper_bounds_below_zero_against_both_references,8,1,-0.6037240973397117,-0.5182090260571626,-0.6037240973397117,-0.5182090260571626,0.2859217061021644,0.4509287563919224,0.46038359121476413
sensitivity_moving_block_bootstrap_l2,ideal_200hz,1,5.880000000000298,0,identified_boundary_pressured,1,11,11,6085.515416115967,rejected_superseded_reference_changed,10.87999999999941,last_valid_changed_before_candidate_decision,,0,,,,,0.30260751926649476,0.46311008627591954,0.46038359121476413
sensitivity_moving_block_bootstrap_l2,ideal_200hz,2,6.380000000000465,0,identified_boundary_pressured,2,11,11,3834.090506731251,rejected_superseded_reference_changed,10.87999999999941,last_valid_changed_before_candidate_decision,,0,,,,,0.3156580963455635,0.45864651267295337,0.46038359121476413
sensitivity_moving_block_bootstrap_l2,ideal_200hz,3,6.880000000000632,0,identified_boundary_pressured,1,11,11,4102.314831335865,rejected_superseded_reference_changed,10.87999999999941,last_valid_changed_before_candidate_decision,,0,,,,,0.3152447473412199,0.45099055506851554,0.46038359121476413
sensitivity_moving_block_bootstrap_l2,ideal_200hz,4,7.380000000000799,0,identified_boundary_pressured,1,11,11,4102.314831335865,rejected_superseded_reference_changed,10.87999999999941,last_valid_changed_before_candidate_decision,,0,,,,,0.36058299072916,0.4417000398331773,0.46038359121476413
sensitivity_moving_block_bootstrap_l2,ideal_200hz,5,7.880000000000966,0,identified_boundary_pressured,1,11,11,3601.9754836336915,rejected_superseded_reference_changed,10.87999999999941,last_valid_changed_before_candidate_decision,,0,,,,,0.4339859103721464,0.4197727286216261,0.46038359121476413
sensitivity_moving_block_bootstrap_l2,ideal_200hz,6,8.380000000000795,0,identified_boundary_pressured,1,11,11,1538.6282636272242,rejected_superseded_reference_changed,10.87999999999941,last_valid_changed_before_candidate_decision,,0,,,,,0.42868294115452255,0.4152412233496015,0.46038359121476413
