condition,seed,update_index,step,time,window_start,window_end,solver_success,solver_status,iterations,solve_time_s,lambda_hat,m_hat,current_state_error,full_window_state_rmse,alpha_prediction_error,arrival_prior_error_shifted_previous,warm_start_to_final_rms,process_residual_rms,process_residual_max,state_bound_hits,parameter_bound_hit,current_is_final_window_state,fallback_applied,failed_solution_handling_ok,arrival_shift_consistent,deque_alignment_ok,control_measurement_alignment_ok,measurement_cost,process_cost,arrival_cost,parameter_prior_cost,total_cost,abnormal
noise_bias,101,21,210,2.1,140,210,False,The maximum number of function evaluations is exceeded.,45,2.318840457999613,0.8304930013853414,1.2041040662978553,7.549693465840497,nan,7.208971005963422,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,22,220,2.2,150,220,False,The maximum number of function evaluations is exceeded.,45,2.252088499997626,0.8304930013853414,1.2041040662978553,6.211236960890119,nan,28.25027173282018,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,23,230,2.3000000000000003,160,230,False,The maximum number of function evaluations is exceeded.,45,2.2732109999924432,0.8304930013853414,1.2041040662978553,4.212817584205498,nan,39.051024201606616,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,24,240,2.4,170,240,False,The maximum number of function evaluations is exceeded.,45,2.265895875010756,0.8304930013853414,1.2041040662978553,4.446761551261643,nan,31.936262344919417,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.3132415000000037,0.8304930013853414,1.2041040662978553,5.525925088736365,nan,10.606278733540538,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,26,260,2.6,190,260,False,The maximum number of function evaluations is exceeded.,45,2.186032666009851,0.8304930013853414,1.2041040662978553,5.2618136466965275,nan,-6.926878835031652,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,27,270,2.7,200,270,False,The maximum number of function evaluations is exceeded.,45,2.1815365419897716,0.8304930013853414,1.2041040662978553,4.065141616838466,nan,-16.326353412352276,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,28,280,2.8000000000000003,210,280,False,The maximum number of function evaluations is exceeded.,45,2.0598124170064693,0.8304930013853414,1.2041040662978553,2.7654004671814025,nan,-20.675208953397917,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,29,290,2.9,220,290,False,The maximum number of function evaluations is exceeded.,45,2.064706749995821,0.8304930013853414,1.2041040662978553,2.6891050120954683,nan,-18.950076392375195,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,30,300,3.0,230,300,False,The maximum number of function evaluations is exceeded.,45,2.111345750003238,0.8304930013853414,1.2041040662978553,3.653485814129557,nan,-11.943570211686763,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,31,310,3.1,240,310,False,The maximum number of function evaluations is exceeded.,45,2.025603959002183,0.8304930013853414,1.2041040662978553,4.3487288152309205,nan,-2.2438613730155588,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,101,32,320,3.2,250,320,False,The maximum number of function evaluations is exceeded.,45,2.0849244170094607,0.8304930013853414,1.2041040662978553,4.30979699442075,nan,8.918748507434984,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,1,10,0.1,0,10,False,The maximum number of function evaluations is exceeded.,45,0.4075559159973636,1.0526315789473684,0.9500000000000001,0.90619869555591,nan,7.441434030304938,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,2,20,0.2,0,20,False,The maximum number of function evaluations is exceeded.,45,0.7779906659998232,1.0526315789473684,0.9500000000000001,1.7934297987597088,nan,8.814659011218584,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,3,30,0.3,0,30,False,The maximum number of function evaluations is exceeded.,45,1.1429889580031158,1.0526315789473684,0.9500000000000001,2.7147063202353947,nan,9.467993519656678,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,4,40,0.4,0,40,True,`ftol` termination condition is satisfied.,19,0.6229916250013048,0.8323833962525663,1.201369470489263,0.024467674466986982,0.009619275986956685,-0.022685011184693682,nan,0.019783912945528195,2.000344445966801e-06,9.650410123573927e-06,0.0,False,True,False,True,True,True,True,0.007224939243026684,4.4571532220008625e-06,1.4570411716925787e-05,2.4254630990181453e-05,0.007268221438955792,False
noise_bias,102,5,50,0.5,0,50,False,The maximum number of function evaluations is exceeded.,45,1.6713289589970373,0.8323833962525663,1.201369470489263,0.02518368728466476,nan,-0.011741706935259,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9778321250050794,0.8323833962525663,1.201369470489263,0.02647575682038542,nan,-0.03288553376693537,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.26609170800657,0.8323833962525663,1.201369470489263,0.026110318472731767,nan,-0.062079423796801425,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.2909599999984493,0.8323833962525663,1.201369470489263,0.02862363237406716,nan,-0.024961711619120308,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.30460241700348,0.8323833962525663,1.201369470489263,0.03611675795332833,nan,-0.11611445844865731,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.2996803330024704,0.8323833962525663,1.201369470489263,0.055983832137137965,nan,-0.21703973901538998,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.281384709000122,0.8323833962525663,1.201369470489263,0.08873923755054493,nan,-0.44563573228777464,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.2829772499972023,0.8323833962525663,1.201369470489263,0.15284544975855838,nan,-0.82330776079651,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.283249166997848,0.8323833962525663,1.201369470489263,0.2692758106469839,nan,-1.4567610911990214,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.2989378339989344,0.8323833962525663,1.201369470489263,0.4800991302270404,nan,-2.693274713022109,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.305171291998704,0.8323833962525663,1.201369470489263,0.8653127089608987,nan,-4.918875945883571,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,16,160,1.6,90,160,False,The maximum number of function evaluations is exceeded.,45,2.2931200839957455,0.8323833962525663,1.201369470489263,1.5660343471217926,nan,-8.956842839153733,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,17,170,1.7,100,170,False,The maximum number of function evaluations is exceeded.,45,2.299111999993329,0.8323833962525663,1.201369470489263,2.822800190199654,nan,-15.517725307785156,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,18,180,1.8,110,180,False,The maximum number of function evaluations is exceeded.,45,2.291860416997224,0.8323833962525663,1.201369470489263,4.747734522241269,nan,-20.567235348115076,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,19,190,1.9000000000000001,120,190,False,The maximum number of function evaluations is exceeded.,45,2.307013999990886,0.8323833962525663,1.201369470489263,6.640563619076667,nan,-14.696556886458056,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,20,200,2.0,130,200,False,The maximum number of function evaluations is exceeded.,45,2.2633724589977646,0.8323833962525663,1.201369470489263,7.8552270956303,nan,-8.522838726637127,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,21,210,2.1,140,210,False,The maximum number of function evaluations is exceeded.,45,2.277890915996977,0.8323833962525663,1.201369470489263,8.447591714331404,nan,1.7555002457900426,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,22,220,2.2,150,220,False,The maximum number of function evaluations is exceeded.,45,2.234776541008614,0.8323833962525663,1.201369470489263,7.429059957453169,nan,26.18357722273683,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,23,230,2.3000000000000003,160,230,False,The maximum number of function evaluations is exceeded.,45,2.2382013340102276,0.8323833962525663,1.201369470489263,5.059446202385791,nan,40.52479599139894,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,24,240,2.4,170,240,False,The maximum number of function evaluations is exceeded.,45,2.2923080829932587,0.8323833962525663,1.201369470489263,4.377858241257597,nan,39.61027120923868,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.2201543749979464,0.8323833962525663,1.201369470489263,5.886574644200764,nan,23.265171500238527,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,26,260,2.6,190,260,False,The maximum number of function evaluations is exceeded.,45,2.2389640839974163,0.8323833962525663,1.201369470489263,6.331920414630361,nan,-1.118255654878144,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,102,27,270,2.7,200,270,True,`ftol` termination condition is satisfied.,34,3.9783861250034533,1.1066966936896014,0.9035899408591466,0.007654836018759141,0.013108261347600462,0.21252972304216589,nan,0.018147482518663834,1.5543453514025182e-05,4.72516201976414e-05,0.0,False,True,False,True,True,True,True,0.01730783804825287,3.9861403862727796e-05,0.25450925341968617,3.7623892575389646e-05,0.27189457676437717,False
noise_bias,102,28,280,2.8000000000000003,210,280,False,The maximum number of function evaluations is exceeded.,45,2.297696333989734,1.1066966936896014,0.9035899408591466,0.008003085171126087,nan,-0.0682551602011982,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,1,10,0.1,0,10,True,`ftol` termination condition is satisfied.,41,0.373150125000393,0.8380790489959091,1.1932048667701287,0.014841759761560014,0.013126758151237084,0.06775624130309676,nan,0.03209659072764632,1.366500903391226e-06,4.374314667932033e-06,0.0,False,True,False,True,True,True,True,0.001814550057954985,3.9494825970971356e-07,1.3282643369452178e-05,2.30163940542859e-05,0.001851244043638433,False
noise_bias,103,2,20,0.2,0,20,False,The maximum number of function evaluations is exceeded.,45,0.7717237920005573,0.8380790489959091,1.1932048667701287,0.012140133285088202,nan,0.26549680060623526,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,3,30,0.3,0,30,False,The maximum number of function evaluations is exceeded.,45,1.1210341669939226,0.8380790489959091,1.1932048667701287,0.030599401782219784,nan,0.1521624181425154,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,4,40,0.4,0,40,False,The maximum number of function evaluations is exceeded.,45,1.359356500004651,0.8380790489959091,1.1932048667701287,0.04293092710798739,nan,0.06945949120724038,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,5,50,0.5,0,50,False,The maximum number of function evaluations is exceeded.,45,1.66578495799331,0.8380790489959091,1.1932048667701287,0.05530474307196391,nan,0.12442419692103579,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9667579999950249,0.8380790489959091,1.1932048667701287,0.06455170696947801,nan,0.08352439396887013,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.2706554169999436,0.8380790489959091,1.1932048667701287,0.07874994710611305,nan,0.15842191470455402,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.3118457090022275,0.8380790489959091,1.1932048667701287,0.10314503350170492,nan,0.26881695436336006,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.281285167002352,0.8380790489959091,1.1932048667701287,0.14688004788272518,nan,0.5969080362298484,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.299499165994348,0.8380790489959091,1.1932048667701287,0.22308087083181907,nan,0.9177692414509941,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.289306958002271,0.8380790489959091,1.1932048667701287,0.3706025743784407,nan,1.8076815016992986,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.2985958749923157,0.8380790489959091,1.1932048667701287,0.6440129307942424,nan,3.5347677207111516,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.280732667000848,0.8380790489959091,1.1932048667701287,1.1467031895018989,nan,6.410468383682466,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.2948755830002483,0.8380790489959091,1.1932048667701287,2.0507484378880103,nan,11.220826696191267,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.2866352919954807,0.8380790489959091,1.1932048667701287,3.519434832090451,nan,17.17104502162354,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,16,160,1.6,90,160,False,The maximum number of function evaluations is exceeded.,45,2.3024049590021605,0.8380790489959091,1.1932048667701287,5.687484909401942,nan,24.927818129369683,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,17,170,1.7,100,170,False,The maximum number of function evaluations is exceeded.,45,2.3095083329972113,0.8380790489959091,1.1932048667701287,8.7660471523478,nan,33.244908369109474,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
noise_bias,103,18,180,1.8,110,180,False,The maximum number of function evaluations is exceeded.,45,2.298152958013816,0.8380790489959091,1.1932048667701287,10.61382153416087,nan,-5.581368294590183,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
