method,input_source,condition,seed,planning_time_type,available,step,timestamp,mean_relative_error,max_relative_std,m_hat,k_hat,b_r_hat,m_relative_error,k_relative_error,b_r_relative_error,m_std,k_std,b_r_std
windowed_nls_current,true_state_diagnostic,mass_mismatch,102,fixed_2s_diagnostic,True,200,2.0,5.2402326552822676e-05,4.379714435963206e-06,1.2000004983983308,450.0037895842893,17.99732933371268,4.15331942356841e-07,8.421298420620991e-06,0.0001483703492954902,2.073105500565919e-07,0.00022136126345887928,7.88231630916455e-05
windowed_nls_current,true_state_diagnostic,mass_mismatch,102,t0_nominal,True,0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,mass_mismatch,102.0,first_confidence_threshold,True,40.0,0.4,0.020666059354545335,0.14509662479232047,1.165625003144131,444.3709604835137,17.624819328352036,0.028645830713224057,0.012508976703302829,0.020843370647109123,0.0027757779400162633,14.65916035238337,2.557301797118333
windowed_nls_huber,true_state_diagnostic,mass_mismatch,102.0,first_valid_window,True,10.0,0.1,0.1653207789965054,1.2987681525706787,0.9250002207965546,404.96583801755315,14.999041101538262,0.22916648266953776,0.10007591551654854,0.16671993880342986,0.035913351490286204,525.9567332962943,15.477944605993137
windowed_nls_huber,true_state_diagnostic,mass_mismatch,102.0,fixed_2s_diagnostic,True,200.0,2.0,3.153696929226447e-07,1.5719722077288287e-06,1.1999994754790875,449.9999141090009,17.999994273490234,4.371007604013026e-07,1.908688869257781e-07,3.181394314408534e-07,3.201808129591498e-08,5.2123937052501405e-05,2.8295490737204717e-05
windowed_nls_huber,true_state_diagnostic,mass_mismatch,102.0,t0_nominal,True,0.0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,102.0,first_confidence_threshold,True,40.0,0.4,0.020666059301009353,0.13186006009647602,1.1656250031445674,444.3709605048095,17.624819330384604,0.02864583071286046,0.012508976655978915,0.020843370534188683,0.0027757331728719935,13.34590447926992,2.3240097360940464
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,102.0,first_valid_window,True,10.0,0.1,0.16532077860759936,0.9900117117744589,0.9250002207989858,404.9658381508513,14.999041117170794,0.2291664826675118,0.10007591522033042,0.16671993793495588,0.03625557718593833,400.9209226379028,11.737868871237215
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,102.0,fixed_2s_diagnostic,True,200.0,2.0,3.153696933136077e-07,1.5719722062363907e-06,1.1999994754790877,449.99991410900134,17.99999427349019,4.371007602162654e-07,1.9086888591522844e-07,3.181394338093292e-07,3.201808127606016e-08,5.212393698288741e-05,2.8295490710340776e-05
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,102.0,t0_nominal,True,0.0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,mass_mismatch,103,first_confidence_threshold,True,10,0.1,0.17746379367878592,0.029921398867729578,1.1822890363306457,362.2904081576171,12.19100327008119,0.014759136391128507,0.19491020409418425,0.32272204055104503,0.0033790607836725333,8.29554371468149,0.3647718714418949
windowed_nls_current,true_state_diagnostic,mass_mismatch,103,first_valid_window,True,10,0.1,0.17746379367878592,0.029921398867729578,1.1822890363306457,362.2904081576171,12.19100327008119,0.014759136391128507,0.19491020409418425,0.32272204055104503,0.0033790607836725333,8.29554371468149,0.3647718714418949
windowed_nls_current,true_state_diagnostic,mass_mismatch,103,fixed_2s_diagnostic,True,200,2.0,5.2402326552822676e-05,4.379714435963206e-06,1.2000004983983308,450.0037895842893,17.99732933371268,4.15331942356841e-07,8.421298420620991e-06,0.0001483703492954902,2.073105500565919e-07,0.00022136126345887928,7.88231630916455e-05
windowed_nls_current,true_state_diagnostic,mass_mismatch,103,t0_nominal,True,0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,mass_mismatch,103.0,first_confidence_threshold,True,40.0,0.4,0.020666059354545335,0.14509662479232047,1.165625003144131,444.3709604835137,17.624819328352036,0.028645830713224057,0.012508976703302829,0.020843370647109123,0.0027757779400162633,14.65916035238337,2.557301797118333
windowed_nls_huber,true_state_diagnostic,mass_mismatch,103.0,first_valid_window,True,10.0,0.1,0.1653207789965054,1.2987681525706787,0.9250002207965546,404.96583801755315,14.999041101538262,0.22916648266953776,0.10007591551654854,0.16671993880342986,0.035913351490286204,525.9567332962943,15.477944605993137
windowed_nls_huber,true_state_diagnostic,mass_mismatch,103.0,fixed_2s_diagnostic,True,200.0,2.0,3.153696929226447e-07,1.5719722077288287e-06,1.1999994754790875,449.9999141090009,17.999994273490234,4.371007604013026e-07,1.908688869257781e-07,3.181394314408534e-07,3.201808129591498e-08,5.2123937052501405e-05,2.8295490737204717e-05
windowed_nls_huber,true_state_diagnostic,mass_mismatch,103.0,t0_nominal,True,0.0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,103.0,first_confidence_threshold,True,40.0,0.4,0.020666059301009353,0.13186006009647602,1.1656250031445674,444.3709605048095,17.624819330384604,0.02864583071286046,0.012508976655978915,0.020843370534188683,0.0027757331728719935,13.34590447926992,2.3240097360940464
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,103.0,first_valid_window,True,10.0,0.1,0.16532077860759936,0.9900117117744589,0.9250002207989858,404.9658381508513,14.999041117170794,0.2291664826675118,0.10007591522033042,0.16671993793495588,0.03625557718593833,400.9209226379028,11.737868871237215
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,103.0,fixed_2s_diagnostic,True,200.0,2.0,3.153696933136077e-07,1.5719722062363907e-06,1.1999994754790877,449.99991410900134,17.99999427349019,4.371007602162654e-07,1.9086888591522844e-07,3.181394338093292e-07,3.201808127606016e-08,5.212393698288741e-05,2.8295490710340776e-05
windowed_nls_cauchy,true_state_diagnostic,mass_mismatch,103.0,t0_nominal,True,0.0,0.0,0.33055555555555555,nan,0.65,360.0,12.0,0.4583333333333333,0.2,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,101,first_confidence_threshold,True,10,0.1,0.19619171215911946,0.045525876837362034,1.2008606998228728,305.16613133923056,13.211912787181419,0.0007172498523940382,0.3218530414683765,0.26600484515658784,0.004217892165304267,13.219387556864108,0.6014839143351898
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,101,first_valid_window,True,10,0.1,0.19619171215911946,0.045525876837362034,1.2008606998228728,305.16613133923056,13.211912787181419,0.0007172498523940382,0.3218530414683765,0.26600484515658784,0.004217892165304267,13.219387556864108,0.6014839143351898
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,101,fixed_2s_diagnostic,True,200,2.0,0.006898572095628518,0.00021876127451954795,1.200023280077853,450.18284945065614,17.6351402860301,1.9400064877513522e-05,0.0004063321125691901,0.020269984109438848,1.7595427017476378e-05,0.008560752790077699,0.0038578857653029704
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,101,t0_nominal,True,0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,101.0,first_confidence_threshold,True,30.0,0.3,0.039240288637922706,0.18104060714087086,1.1687500454063875,427.49853348581416,17.249832393023794,0.026041628828010387,0.05000325892041297,0.041675978165344754,0.0029407779978638422,32.88497337588759,3.122920129511289
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,101.0,first_valid_window,True,10.0,0.1,0.15695000301652298,0.6248590779139971,1.075000104910286,359.9970857550199,14.999814833252673,0.10416657924142833,0.20000647609995578,0.16667695370818483,0.019475421417363817,172.67560402136192,9.372770465586962
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.9951473229413756e-07,1.6654458901439592e-06,1.1999997615822147,449.9998283246674,17.99999426948454,1.986814877434166e-07,3.815007390686434e-07,3.1836197007035276e-07,2.0850721401752597e-08,1.8247322665198437e-05,2.997801647872784e-05
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,101.0,t0_nominal,True,0.0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,first_confidence_threshold,True,30.0,0.3,0.03924028861065122,0.16491379705330503,1.1687500454056552,427.49853353430984,17.249832392567612,0.026041628828620638,0.050003258812644794,0.04167597819068823,0.0029377969428649926,29.906803693781104,2.8447353583914223
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,first_valid_window,True,10.0,0.1,0.15695000293470163,0.5598244300785833,1.0750001049079896,359.9970859267827,14.99981483083496,0.10416657924334198,0.2000064757182607,0.1666769538425022,0.019570028076313847,155.65836155232805,8.397262788956462
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.995147429838583e-07,1.6654458856999347e-06,1.1999997615822147,449.99982832466844,17.99999426948392,1.986814877434166e-07,3.8150073679490664e-07,3.1836200441325167e-07,2.0850721311054116e-08,1.8247322549322548e-05,2.9978016398734397e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,101.0,t0_nominal,True,0.0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,first_confidence_threshold,True,10,0.1,0.19619171215911946,0.045525876837362034,1.2008606998228728,305.16613133923056,13.211912787181419,0.0007172498523940382,0.3218530414683765,0.26600484515658784,0.004217892165304267,13.219387556864108,0.6014839143351898
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,first_valid_window,True,10,0.1,0.19619171215911946,0.045525876837362034,1.2008606998228728,305.16613133923056,13.211912787181419,0.0007172498523940382,0.3218530414683765,0.26600484515658784,0.004217892165304267,13.219387556864108,0.6014839143351898
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,fixed_2s_diagnostic,True,200,2.0,0.006898572095628518,0.00021876127451954795,1.200023280077853,450.18284945065614,17.6351402860301,1.9400064877513522e-05,0.0004063321125691901,0.020269984109438848,1.7595427017476378e-05,0.008560752790077699,0.0038578857653029704
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,102,t0_nominal,True,0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,102.0,first_confidence_threshold,True,30.0,0.3,0.039240288637922706,0.18104060714087086,1.1687500454063875,427.49853348581416,17.249832393023794,0.026041628828010387,0.05000325892041297,0.041675978165344754,0.0029407779978638422,32.88497337588759,3.122920129511289
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,102.0,first_valid_window,True,10.0,0.1,0.15695000301652298,0.6248590779139971,1.075000104910286,359.9970857550199,14.999814833252673,0.10416657924142833,0.20000647609995578,0.16667695370818483,0.019475421417363817,172.67560402136192,9.372770465586962
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.9951473229413756e-07,1.6654458901439592e-06,1.1999997615822147,449.9998283246674,17.99999426948454,1.986814877434166e-07,3.815007390686434e-07,3.1836197007035276e-07,2.0850721401752597e-08,1.8247322665198437e-05,2.997801647872784e-05
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,102.0,t0_nominal,True,0.0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,102.0,first_confidence_threshold,True,30.0,0.3,0.03924028861065122,0.16491379705330503,1.1687500454056552,427.49853353430984,17.249832392567612,0.026041628828620638,0.050003258812644794,0.04167597819068823,0.0029377969428649926,29.906803693781104,2.8447353583914223
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,102.0,first_valid_window,True,10.0,0.1,0.15695000293470163,0.5598244300785833,1.0750001049079896,359.9970859267827,14.99981483083496,0.10416657924334198,0.2000064757182607,0.1666769538425022,0.019570028076313847,155.65836155232805,8.397262788956462
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.995147429838583e-07,1.6654458856999347e-06,1.1999997615822147,449.99982832466844,17.99999426948392,1.986814877434166e-07,3.8150073679490664e-07,3.1836200441325167e-07,2.0850721311054116e-08,1.8247322549322548e-05,2.9978016398734397e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,102.0,t0_nominal,True,0.0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,103,first_confidence_threshold,True,10,0.1,0.19619171215911946,0.045525876837362034,1.2008606998228728,305.16613133923056,13.211912787181419,0.0007172498523940382,0.3218530414683765,0.26600484515658784,0.004217892165304267,13.219387556864108,0.6014839143351898
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,103,first_valid_window,True,10,0.1,0.19619171215911946,0.045525876837362034,1.2008606998228728,305.16613133923056,13.211912787181419,0.0007172498523940382,0.3218530414683765,0.26600484515658784,0.004217892165304267,13.219387556864108,0.6014839143351898
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,103,fixed_2s_diagnostic,True,200,2.0,0.006898572095628518,0.00021876127451954795,1.200023280077853,450.18284945065614,17.6351402860301,1.9400064877513522e-05,0.0004063321125691901,0.020269984109438848,1.7595427017476378e-05,0.008560752790077699,0.0038578857653029704
windowed_nls_current,true_state_diagnostic,parameter_mismatch_low_k,103,t0_nominal,True,0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,103.0,first_confidence_threshold,True,30.0,0.3,0.039240288637922706,0.18104060714087086,1.1687500454063875,427.49853348581416,17.249832393023794,0.026041628828010387,0.05000325892041297,0.041675978165344754,0.0029407779978638422,32.88497337588759,3.122920129511289
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,103.0,first_valid_window,True,10.0,0.1,0.15695000301652298,0.6248590779139971,1.075000104910286,359.9970857550199,14.999814833252673,0.10416657924142833,0.20000647609995578,0.16667695370818483,0.019475421417363817,172.67560402136192,9.372770465586962
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.9951473229413756e-07,1.6654458901439592e-06,1.1999997615822147,449.9998283246674,17.99999426948454,1.986814877434166e-07,3.815007390686434e-07,3.1836197007035276e-07,2.0850721401752597e-08,1.8247322665198437e-05,2.997801647872784e-05
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_low_k,103.0,t0_nominal,True,0.0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,103.0,first_confidence_threshold,True,30.0,0.3,0.03924028861065122,0.16491379705330503,1.1687500454056552,427.49853353430984,17.249832392567612,0.026041628828620638,0.050003258812644794,0.04167597819068823,0.0029377969428649926,29.906803693781104,2.8447353583914223
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,103.0,first_valid_window,True,10.0,0.1,0.15695000293470163,0.5598244300785833,1.0750001049079896,359.9970859267827,14.99981483083496,0.10416657924334198,0.2000064757182607,0.1666769538425022,0.019570028076313847,155.65836155232805,8.397262788956462
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.995147429838583e-07,1.6654458856999347e-06,1.1999997615822147,449.99982832466844,17.99999426948392,1.986814877434166e-07,3.8150073679490664e-07,3.1836200441325167e-07,2.0850721311054116e-08,1.8247322549322548e-05,2.9978016398734397e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_low_k,103.0,t0_nominal,True,0.0,0.0,0.3138888888888889,nan,0.95,270.0,12.0,0.20833333333333334,0.4,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,101,first_confidence_threshold,True,10,0.1,0.21290016046380944,0.026258569853687026,1.1950521964991418,588.5263680640542,12.118663110029328,0.004123169584048422,0.30783637347567594,0.32674093833170403,0.0021939756252408486,6.9307856640663035,0.3182187618080052
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,101,first_valid_window,True,10,0.1,0.21290016046380944,0.026258569853687026,1.1950521964991418,588.5263680640542,12.118663110029328,0.004123169584048422,0.30783637347567594,0.32674093833170403,0.0021939756252408486,6.9307856640663035,0.3182187618080052
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,101,fixed_2s_diagnostic,True,200,2.0,0.014397788919543944,0.0004955599170621974,1.2000549910832803,450.3908407983362,17.23897789652728,4.5825902733609425e-05,0.0008685351074138402,0.04227900574848439,3.9327633076782774e-05,0.019041950840311902,0.008542946456640112
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,101,t0_nominal,True,0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,101.0,first_confidence_threshold,True,30.0,0.3,0.036467859919712485,0.1738072056763517,1.16874998501069,468.75426813116064,17.249656514421602,0.026041679157758346,0.04167615140257921,0.04168574919879989,0.0028562548643716068,33.5927785158095,2.9981145976484953
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,101.0,first_valid_window,True,10.0,0.1,0.1458585821825045,0.5961284168077695,1.07500001114755,525.0133102262121,14.999168803979991,0.10416665737704167,0.16669624494713794,0.16671284422333382,0.01862972335725151,152.96154866000762,8.941430752549078
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.7844530875067277e-07,3.055133516456018e-06,1.1999997615816795,450.0001431191361,17.99999426499358,1.9868193368299814e-07,3.180425246935354e-07,3.186114678754848e-07,4.081257806908545e-08,3.470176559457267e-05,5.499238577499799e-05
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,101.0,t0_nominal,True,0.0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,101.0,first_confidence_threshold,True,30.0,0.3,0.03646785978693667,0.1585105378369115,1.1687499850110958,468.7542680488656,17.249656518293605,0.0260416791574201,0.04167615121970129,0.0416857489836886,0.00284956430962313,30.57605021858843,2.7342523322167054
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,101.0,first_valid_window,True,10.0,0.1,0.14585858173171629,0.5258443949518594,1.0750000111473612,525.0133099865403,14.999168818738514,0.10416665737719896,0.16669624441453404,0.16671284340341586,0.018620739188249903,134.77491919433834,7.88722885227035
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,101.0,fixed_2s_diagnostic,True,200.0,2.0,2.784453166312825e-07,3.055133515181777e-06,1.1999997615816798,450.000143119136,17.999994264993145,1.9868193349796098e-07,3.1804252444089797e-07,3.186114919549886e-07,4.081257799733485e-08,3.470176550560204e-05,5.499238575206033e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,101.0,t0_nominal,True,0.0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,102,first_confidence_threshold,True,10,0.1,0.21290016046380944,0.026258569853687026,1.1950521964991418,588.5263680640542,12.118663110029328,0.004123169584048422,0.30783637347567594,0.32674093833170403,0.0021939756252408486,6.9307856640663035,0.3182187618080052
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,102,first_valid_window,True,10,0.1,0.21290016046380944,0.026258569853687026,1.1950521964991418,588.5263680640542,12.118663110029328,0.004123169584048422,0.30783637347567594,0.32674093833170403,0.0021939756252408486,6.9307856640663035,0.3182187618080052
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,102,fixed_2s_diagnostic,True,200,2.0,0.014397788919543944,0.0004955599170621974,1.2000549910832803,450.3908407983362,17.23897789652728,4.5825902733609425e-05,0.0008685351074138402,0.04227900574848439,3.9327633076782774e-05,0.019041950840311902,0.008542946456640112
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,102,t0_nominal,True,0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,102.0,first_confidence_threshold,True,30.0,0.3,0.036467859919712485,0.1738072056763517,1.16874998501069,468.75426813116064,17.249656514421602,0.026041679157758346,0.04167615140257921,0.04168574919879989,0.0028562548643716068,33.5927785158095,2.9981145976484953
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,102.0,first_valid_window,True,10.0,0.1,0.1458585821825045,0.5961284168077695,1.07500001114755,525.0133102262121,14.999168803979991,0.10416665737704167,0.16669624494713794,0.16671284422333382,0.01862972335725151,152.96154866000762,8.941430752549078
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.7844530875067277e-07,3.055133516456018e-06,1.1999997615816795,450.0001431191361,17.99999426499358,1.9868193368299814e-07,3.180425246935354e-07,3.186114678754848e-07,4.081257806908545e-08,3.470176559457267e-05,5.499238577499799e-05
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,102.0,t0_nominal,True,0.0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,102.0,first_confidence_threshold,True,30.0,0.3,0.03646785978693667,0.1585105378369115,1.1687499850110958,468.7542680488656,17.249656518293605,0.0260416791574201,0.04167615121970129,0.0416857489836886,0.00284956430962313,30.57605021858843,2.7342523322167054
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,102.0,first_valid_window,True,10.0,0.1,0.14585858173171629,0.5258443949518594,1.0750000111473612,525.0133099865403,14.999168818738514,0.10416665737719896,0.16669624441453404,0.16671284340341586,0.018620739188249903,134.77491919433834,7.88722885227035
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,102.0,fixed_2s_diagnostic,True,200.0,2.0,2.784453166312825e-07,3.055133515181777e-06,1.1999997615816798,450.000143119136,17.999994264993145,1.9868193349796098e-07,3.1804252444089797e-07,3.186114919549886e-07,4.081257799733485e-08,3.470176550560204e-05,5.499238575206033e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,102.0,t0_nominal,True,0.0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,103,first_confidence_threshold,True,10,0.1,0.21290016046380944,0.026258569853687026,1.1950521964991418,588.5263680640542,12.118663110029328,0.004123169584048422,0.30783637347567594,0.32674093833170403,0.0021939756252408486,6.9307856640663035,0.3182187618080052
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,103,first_valid_window,True,10,0.1,0.21290016046380944,0.026258569853687026,1.1950521964991418,588.5263680640542,12.118663110029328,0.004123169584048422,0.30783637347567594,0.32674093833170403,0.0021939756252408486,6.9307856640663035,0.3182187618080052
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,103,fixed_2s_diagnostic,True,200,2.0,0.014397788919543944,0.0004955599170621974,1.2000549910832803,450.3908407983362,17.23897789652728,4.5825902733609425e-05,0.0008685351074138402,0.04227900574848439,3.9327633076782774e-05,0.019041950840311902,0.008542946456640112
windowed_nls_current,true_state_diagnostic,parameter_mismatch_high_k,103,t0_nominal,True,0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,103.0,first_confidence_threshold,True,30.0,0.3,0.036467859919712485,0.1738072056763517,1.16874998501069,468.75426813116064,17.249656514421602,0.026041679157758346,0.04167615140257921,0.04168574919879989,0.0028562548643716068,33.5927785158095,2.9981145976484953
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,103.0,first_valid_window,True,10.0,0.1,0.1458585821825045,0.5961284168077695,1.07500001114755,525.0133102262121,14.999168803979991,0.10416665737704167,0.16669624494713794,0.16671284422333382,0.01862972335725151,152.96154866000762,8.941430752549078
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.7844530875067277e-07,3.055133516456018e-06,1.1999997615816795,450.0001431191361,17.99999426499358,1.9868193368299814e-07,3.180425246935354e-07,3.186114678754848e-07,4.081257806908545e-08,3.470176559457267e-05,5.499238577499799e-05
windowed_nls_huber,true_state_diagnostic,parameter_mismatch_high_k,103.0,t0_nominal,True,0.0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,103.0,first_confidence_threshold,True,30.0,0.3,0.03646785978693667,0.1585105378369115,1.1687499850110958,468.7542680488656,17.249656518293605,0.0260416791574201,0.04167615121970129,0.0416857489836886,0.00284956430962313,30.57605021858843,2.7342523322167054
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,103.0,first_valid_window,True,10.0,0.1,0.14585858173171629,0.5258443949518594,1.0750000111473612,525.0133099865403,14.999168818738514,0.10416665737719896,0.16669624441453404,0.16671284340341586,0.018620739188249903,134.77491919433834,7.88722885227035
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,103.0,fixed_2s_diagnostic,True,200.0,2.0,2.784453166312825e-07,3.055133515181777e-06,1.1999997615816798,450.000143119136,17.999994264993145,1.9868193349796098e-07,3.1804252444089797e-07,3.186114919549886e-07,4.081257799733485e-08,3.470176550560204e-05,5.499238575206033e-05
windowed_nls_cauchy,true_state_diagnostic,parameter_mismatch_high_k,103.0,t0_nominal,True,0.0,0.0,0.2916666666666667,nan,0.95,600.0,12.0,0.20833333333333334,0.3333333333333333,0.3333333333333333,nan,nan,nan
windowed_nls_current,ukf_filtered,clean,101,first_confidence_threshold,True,10,0.1,0.22756038815015514,0.05868573351594502,1.1881304634520042,312.6478652478245,11.383867478198578,0.009891280456663099,0.3052269661159456,0.3675629178778568,0.0045280186087837005,11.962149884781343,0.6680706132063948
windowed_nls_current,ukf_filtered,clean,101,first_valid_window,True,10,0.1,0.22756038815015514,0.05868573351594502,1.1881304634520042,312.6478652478245,11.383867478198578,0.009891280456663099,0.3052269661159456,0.3675629178778568,0.0045280186087837005,11.962149884781343,0.6680706132063948
